Data;Godzina;CRO;CROs;CROz
20231004;13;456,18;456,18;456,18
20231004;14;446,11;446,11;446,11
20231004;15;353,68;353,68;353,68
20231004;16;454,26;454,26;454,26
20231004;17;483,53;483,53;483,53
20231004;18;513,03;513,03;513,03
20231004;19;627,24;627,24;627,24
20231004;20;659,87;659,87;659,87
20231004;21;483,53;483,53;483,53
20231004;22;325,09;325,09;325,09
20231004;23;394,05;394,05;394,05
20231004;24;431,37;431,37;431,37
20231005;1;309,93;309,93;309,93
20231005;2;363,17;363,17;363,17
20231005;3;309,93;309,93;309,93
20231005;4;309,93;309,93;309,93
20231005;5;289,22;289,22;289,22
20231005;6;289,22;289,22;289,22
20231005;7;448,61;448,61;448,61
20231005;8;482,94;482,94;482,94
20231005;9;482,94;482,94;482,94
20231005;10;371,41;371,41;371,41
20231005;11;454,02;454,02;454,02
20231005;12;332,93;332,93;332,93
20231005;13;432,07;432,07;432,07
20231005;14;432,07;432,07;432,07
20231005;15;448,61;448,61;448,61
20231005;16;482,94;482,94;482,94
20231005;17;521,72;521,72;521,72
20231005;18;504,48;504,48;504,48
20231005;19;516,78;516,78;516,78
20231005;20;525,06;525,06;525,06
20231005;21;482,94;482,94;482,94
20231005;22;523,30;523,30;523,30
20231005;23;479,00;479,00;479,00
20231005;24;443,22;443,22;443,22
20231006;1;447,14;447,14;447,14
20231006;2;447,13;447,13;447,13
20231006;3;447,15;447,15;447,15
20231006;4;447,15;447,15;447,15
20231006;5;460,85;460,85;460,85
20231006;6;477,39;477,39;477,39
20231006;7;549,56;549,56;549,56
20231006;8;673,88;673,88;673,88
20231006;9;651,00;651,00;651,00
20231006;10;548,97;548,97;548,97
20231006;11;474,49;474,49;474,49
20231006;12;460,87;460,87;460,87
20231006;13;332,26;332,26;332,26
20231006;14;388,49;388,49;388,49
20231006;15;452,90;452,90;452,90
20231006;16;474,48;474,48;474,48
20231006;17;528,95;528,95;528,95
20231006;18;547,77;547,77;547,77
20231006;19;548,45;548,45;548,45
20231006;20;548,37;548,37;548,37
20231006;21;460,34;460,34;460,34
20231006;22;389,23;389,23;389,23
20231006;23;443,67;443,67;443,67
20231006;24;376,54;376,54;376,54
20231007;1;299,07;299,07;299,07
20231007;2;299,07;299,07;299,07
20231007;3;299,07;299,07;299,07
20231007;4;294,98;294,98;294,98
20231007;5;-14,08;-14,08;-14,08
20231007;6;-14,08;-14,08;-14,08
20231007;7;-25,30;-25,30;-25,30
20231007;8;326,69;326,69;326,69
20231007;9;438,68;438,68;438,68
20231007;10;438,58;438,58;438,58
20231007;11;432,14;432,14;432,14
20231007;12;294,98;294,98;294,98
20231007;13;123,02;123,02;123,02
20231007;14;406,65;406,65;406,65
20231007;15;439,78;439,78;439,78
20231007;16;452,06;452,06;452,06
20231007;17;532,58;532,58;532,58
20231007;18;668,14;668,14;668,14
20231007;19;668,15;668,15;668,15
20231007;20;668,15;668,15;668,15
20231007;21;668,14;668,14;668,14
20231007;22;633,32;633,32;633,32
20231007;23;488,54;488,54;488,54
20231007;24;465,52;465,52;465,52
20231008;1;468,89;468,89;468,89
20231008;2;456,92;456,92;456,92
20231008;3;456,92;456,92;456,92
20231008;4;456,92;456,92;456,92
20231008;5;444,20;444,20;444,20
20231008;6;451,98;451,98;451,98
20231008;7;456,92;456,92;456,92
20231008;8;456,92;456,92;456,92
20231008;9;438,54;438,54;438,54
20231008;10;124,04;124,04;124,04
20231008;11;-25,30;-25,30;-25,30
20231008;12;-50,00;-50,00;-50,00
20231008;13;-50,00;-50,00;-50,00
20231008;14;-48,98;-48,98;-48,98
20231008;15;-40,12;-40,12;-40,12
20231008;16;65,65;65,65;65,65
20231008;17;462,69;462,69;462,69
20231008;18;470,73;470,73;470,73
20231008;19;487,18;487,18;487,18
20231008;20;632,65;632,65;632,65
20231008;21;631,88;631,88;631,88
20231008;22;487,18;487,18;487,18
20231008;23;471,28;471,28;471,28
20231008;24;469,56;469,56;469,56
20231009;1;487,06;487,06;487,06
20231009;2;556,19;556,19;556,19
20231009;3;487,06;487,06;487,06
20231009;4;558,58;558,58;558,58
20231009;5;556,19;556,19;556,19
20231009;6;483,09;483,09;483,09
20231009;7;642,00;642,00;642,00
20231009;8;740,02;740,02;740,02
20231009;9;745,02;745,02;745,02
20231009;10;740,02;740,02;740,02
20231009;11;728,95;728,95;728,95
20231009;12;705,07;705,07;705,07
20231009;13;700,00;700,00;700,00
20231009;14;683,39;683,39;683,39
20231009;15;684,02;684,02;684,02
20231009;16;735,03;735,03;735,03
20231009;17;754,77;754,77;754,77
20231009;18;772,71;772,71;772,71
20231009;19;812,83;812,83;812,83
20231009;20;834,82;834,82;834,82
20231009;21;805,01;805,01;805,01
20231009;22;754,76;754,76;754,76
20231009;23;735,02;735,02;735,02
20231009;24;688,59;688,59;688,59
20231010;1;560,27;560,27;560,27
20231010;2;476,00;476,00;476,00
20231010;3;513,54;513,54;513,54
20231010;4;559,69;559,69;559,69
20231010;5;530,68;530,68;530,68
20231010;6;627,87;627,87;627,87
20231010;7;738,38;738,38;738,38
20231010;8;744,81;744,81;744,81
20231010;9;744,80;744,80;744,80
20231010;10;728,40;728,40;728,40
20231010;11;620,95;620,95;620,95
20231010;12;460,15;460,15;460,15
20231010;13;460,15;460,15;460,15
20231010;14;460,15;460,15;460,15
20231010;15;508,81;508,81;508,81
20231010;16;686,82;686,82;686,82
20231010;17;720,90;720,90;720,90
20231010;18;743,38;743,38;743,38
20231010;19;745,82;745,82;745,82
20231010;20;738,38;738,38;738,38
20231010;21;732,08;732,08;732,08
20231010;22;650,17;650,17;650,17
20231010;23;460,15;460,15;460,15
20231010;24;489,91;489,91;489,91
20231011;1;448,68;448,68;448,68
20231011;2;442,96;442,96;442,96
20231011;3;342,90;342,90;342,90
20231011;4;342,90;342,90;342,90
20231011;5;179,67;179,67;179,67
20231011;6;442,97;442,97;442,97
20231011;7;456,04;456,04;456,04
20231011;8;503,34;503,34;503,34
20231011;9;503,34;503,34;503,34
20231011;10;450,55;450,55;450,55
20231011;11;401,63;401,63;401,63
20231011;12;52,63;52,63;52,63
20231011;13;50,00;50,00;50,00
20231011;14;-8,92;-8,92;-8,92
20231011;15;161,42;161,42;161,42
20231011;16;161,42;161,42;161,42
20231011;17;460,03;460,03;460,03
20231011;18;460,03;460,03;460,03
20231011;19;494,69;494,69;494,69
20231011;20;460,03;460,03;460,03
20231011;21;264,39;264,39;264,39
20231011;22;460,03;460,03;460,03
20231011;23;445,40;445,40;445,40
20231011;24;297,90;297,90;297,90
20231012;1;146,23;146,23;146,23
20231012;2;405,67;405,67;405,67
20231012;3;456,05;456,05;456,05
20231012;4;460,01;460,01;460,01
20231012;5;460,01;460,01;460,01
20231012;6;460,01;460,01;460,01
20231012;7;460,01;460,01;460,01
20231012;8;621,04;621,04;621,04
20231012;9;628,69;628,69;628,69
20231012;10;621,06;621,06;621,06
20231012;11;634,99;634,99;634,99
20231012;12;639,70;639,70;639,70
20231012;13;647,60;647,60;647,60
20231012;14;630,00;630,00;630,00
20231012;15;564,06;564,06;564,06
20231012;16;630,00;630,00;630,00
20231012;17;641,62;641,62;641,62
20231012;18;630,50;630,50;630,50
20231012;19;628,69;628,69;628,69
20231012;20;621,05;621,05;621,05
20231012;21;621,06;621,06;621,06
20231012;22;596,04;596,04;596,04
20231012;23;600,36;600,36;600,36
20231012;24;560,14;560,14;560,14
20231013;1;598,48;598,48;598,48
20231013;2;598,48;598,48;598,48
20231013;3;538,64;538,64;538,64
20231013;4;532,00;532,00;532,00
20231013;5;554,31;554,31;554,31
20231013;6;596,20;596,20;596,20
20231013;7;640,99;640,99;640,99
20231013;8;685,08;685,08;685,08
20231013;9;636,62;636,62;636,62
20231013;10;599,68;599,68;599,68
20231013;11;584,54;584,54;584,54
20231013;12;488,13;488,13;488,13
20231013;13;476,36;476,36;476,36
20231013;14;479,26;479,26;479,26
20231013;15;479,28;479,28;479,28
20231013;16;488,13;488,13;488,13
20231013;17;488,13;488,13;488,13
20231013;18;488,13;488,13;488,13
20231013;19;488,13;488,13;488,13
20231013;20;488,13;488,13;488,13
20231013;21;462,14;462,14;462,14
20231013;22;408,81;408,81;408,81
20231013;23;413,77;413,77;413,77
20231013;24;413,77;413,77;413,77
20231014;1;278,65;278,65;278,65
20231014;2;278,65;278,65;278,65
20231014;3;278,65;278,65;278,65
20231014;4;278,65;278,65;278,65
20231014;5;274,68;274,68;274,68
20231014;6;278,65;278,65;278,65
20231014;7;150,05;150,05;150,05
20231014;8;50,00;50,00;50,00
20231014;9;50,00;50,00;50,00
20231014;10;410,82;410,82;410,82
20231014;11;-25,24;-25,24;-25,24
20231014;12;-35,11;-35,11;-35,11
20231014;13;-14,12;-14,12;-14,12
20231014;14;50,00;50,00;50,00
20231014;15;411,42;411,42;411,42
20231014;16;412,71;412,71;412,71
20231014;17;463,89;463,89;463,89
20231014;18;470,07;470,07;470,07
20231014;19;497,33;497,33;497,33
20231014;20;497,33;497,33;497,33
20231014;21;491,00;491,00;491,00
20231014;22;490,00;490,00;490,00
20231014;23;490,00;490,00;490,00
20231014;24;470,05;470,05;470,05
20231015;1;373,57;373,57;373,57
20231015;2;202,22;202,22;202,22
20231015;3;200,22;200,22;200,22
20231015;4;200,22;200,22;200,22
20231015;5;200,22;200,22;200,22
20231015;6;202,22;202,22;202,22
20231015;7;301,04;301,04;301,04
20231015;8;459,93;459,93;459,93
20231015;9;377,44;377,44;377,44
20231015;10;50,00;50,00;50,00
20231015;11;51,00;51,00;51,00
20231015;12;199,22;199,22;199,22
20231015;13;202,22;202,22;202,22
20231015;14;202,22;202,22;202,22
20231015;15;202,22;202,22;202,22
20231015;16;202,22;202,22;202,22
20231015;17;378,64;378,64;378,64
20231015;18;466,89;466,89;466,89
20231015;19;501,54;501,54;501,54
20231015;20;537,87;537,87;537,87
20231015;21;474,04;474,04;474,04
20231015;22;466,91;466,91;466,91
20231015;23;466,91;466,91;466,91
20231015;24;466,91;466,91;466,91
20231016;1;468,81;468,81;468,81
20231016;2;460,82;460,82;460,82
20231016;3;460,84;460,84;460,84
20231016;4;460,82;460,82;460,82
20231016;5;468,81;468,81;468,81
20231016;6;468,81;468,81;468,81
20231016;7;475,50;475,50;475,50
20231016;8;630,00;630,00;630,00
20231016;9;595,28;595,28;595,28
20231016;10;590,84;590,84;590,84
20231016;11;649,64;649,64;649,64
20231016;12;637,38;637,38;637,38
20231016;13;468,82;468,82;468,82
20231016;14;471,16;471,16;471,16
20231016;15;471,16;471,16;471,16
20231016;16;569,64;569,64;569,64
20231016;17;622,36;622,36;622,36
20231016;18;747,11;747,11;747,11
20231016;19;773,03;773,03;773,03
20231016;20;785,79;785,79;785,79
20231016;21;760,60;760,60;760,60
20231016;22;699,00;699,00;699,00
20231016;23;569,64;569,64;569,64
20231016;24;524,59;524,59;524,59
20231017;1;485,55;485,55;485,55
20231017;2;387,05;387,05;387,05
20231017;3;387,09;387,09;387,09
20231017;4;471,16;471,16;471,16
20231017;5;387,09;387,09;387,09
20231017;6;541,74;541,74;541,74
20231017;7;673,26;673,26;673,26
20231017;8;765,74;765,74;765,74
20231017;9;702,00;702,00;702,00
20231017;10;698,63;698,63;698,63
20231017;11;537,30;537,30;537,30
20231017;12;131,00;131,00;131,00
20231017;13;50,00;50,00;50,00
20231017;14;50,01;50,01;50,01
20231017;15;574,52;574,52;574,52
20231017;16;652,12;652,12;652,12
20231017;17;700,00;700,00;700,00
20231017;18;765,73;765,73;765,73
20231017;19;762,84;762,84;762,84
20231017;20;700,00;700,00;700,00
20231017;21;700,00;700,00;700,00
20231017;22;694,27;694,27;694,27
20231017;23;639,42;639,42;639,42
20231017;24;580,37;580,37;580,37
20231018;1;472,01;472,01;472,01
20231018;2;470,30;470,30;470,30
20231018;3;470,30;470,30;470,30
20231018;4;470,30;470,30;470,30
20231018;5;470,30;470,30;470,30
20231018;6;472,02;472,02;472,02
20231018;7;723,93;723,93;723,93
20231018;8;738,00;738,00;738,00
20231018;9;736,84;736,84;736,84
20231018;10;694,43;694,43;694,43
20231018;11;470,30;470,30;470,30
20231018;12;395,67;395,67;395,67
20231018;13;442,10;442,10;442,10
20231018;14;455,15;455,15;455,15
20231018;15;469,12;469,12;469,12
20231018;16;538,13;538,13;538,13
20231018;17;694,43;694,43;694,43
20231018;18;763,89;763,89;763,89
20231018;19;763,89;763,89;763,89
20231018;20;766,77;766,77;766,77
20231018;21;700,82;700,82;700,82
20231018;22;647,71;647,71;647,71
20231018;23;525,05;525,05;525,05
20231018;24;455,97;455,97;455,97
20231019;1;418,04;418,04;418,04
20231019;2;418,04;418,04;418,04
20231019;3;344,20;344,20;344,20
20231019;4;344,22;344,22;344,22
20231019;5;344,16;344,16;344,16
20231019;6;344,22;344,22;344,22
20231019;7;426,60;426,60;426,60
20231019;8;570,47;570,47;570,47
20231019;9;541,71;541,71;541,71
20231019;10;616,85;616,85;616,85
20231019;11;616,32;616,32;616,32
20231019;12;618,13;618,13;618,13
20231019;13;622,35;622,35;622,35
20231019;14;618,64;618,64;618,64
20231019;15;618,65;618,65;618,65
20231019;16;618,65;618,65;618,65
20231019;17;618,08;618,08;618,08
20231019;18;617,50;617,50;617,50
20231019;19;622,35;622,35;622,35
20231019;20;618,14;618,14;618,14
20231019;21;617,45;617,45;617,45
20231019;22;570,47;570,47;570,47
20231019;23;433,08;433,08;433,08
20231019;24;434,70;434,70;434,70
20231020;1;439,54;439,54;439,54
20231020;2;432,15;432,15;432,15
20231020;3;354,34;354,34;354,34
20231020;4;354,33;354,33;354,33
20231020;5;354,32;354,32;354,32
20231020;6;434,22;434,22;434,22
20231020;7;450,26;450,26;450,26
20231020;8;467,82;467,82;467,82
20231020;9;467,82;467,82;467,82
20231020;10;530,00;530,00;530,00
20231020;11;475,36;475,36;475,36
20231020;12;544,84;544,84;544,84
20231020;13;474,82;474,82;474,82
20231020;14;473,58;473,58;473,58
20231020;15;467,82;467,82;467,82
20231020;16;467,82;467,82;467,82
20231020;17;466,15;466,15;466,15
20231020;18;467,82;467,82;467,82
20231020;19;473,02;473,02;473,02
20231020;20;473,04;473,04;473,04
20231020;21;467,82;467,82;467,82
20231020;22;444,89;444,89;444,89
20231020;23;413,74;413,74;413,74
20231020;24;413,10;413,10;413,10
20231021;1;412,64;412,64;412,64
20231021;2;392,13;392,13;392,13
20231021;3;392,13;392,13;392,13
20231021;4;412,64;412,64;412,64
20231021;5;432,33;432,33;432,33
20231021;6;434,76;434,76;434,76
20231021;7;445,99;445,99;445,99
20231021;8;445,92;445,92;445,92
20231021;9;489,93;489,93;489,93
20231021;10;562,38;562,38;562,38
20231021;11;562,40;562,40;562,40
20231021;12;563,06;563,06;563,06
20231021;13;562,40;562,40;562,40
20231021;14;471,46;471,46;471,46
20231021;15;458,79;458,79;458,79
20231021;16;445,10;445,10;445,10
20231021;17;489,93;489,93;489,93
20231021;18;554,44;554,44;554,44
20231021;19;682,07;682,07;682,07
20231021;20;664,99;664,99;664,99
20231021;21;562,38;562,38;562,38
20231021;22;489,93;489,93;489,93
20231021;23;439,75;439,75;439,75
20231021;24;445,10;445,10;445,10
20231022;1;445,24;445,24;445,24
20231022;2;432,00;432,00;432,00
20231022;3;428,71;428,71;428,71
20231022;4;428,71;428,71;428,71
20231022;5;428,71;428,71;428,71
20231022;6;428,71;428,71;428,71
20231022;7;432,00;432,00;432,00
20231022;8;428,26;428,26;428,26
20231022;9;437,57;437,57;437,57
20231022;10;445,16;445,16;445,16
20231022;11;458,42;458,42;458,42
20231022;12;458,43;458,43;458,43
20231022;13;450,13;450,13;450,13
20231022;14;461,22;461,22;461,22
20231022;15;450,13;450,13;450,13
20231022;16;458,41;458,41;458,41
20231022;17;445,58;445,58;445,58
20231022;18;566,41;566,41;566,41
20231022;19;568,72;568,72;568,72
20231022;20;647,71;647,71;647,71
20231022;21;557,00;557,00;557,00
20231022;22;485,65;485,65;485,65
20231022;23;417,45;417,45;417,45
20231022;24;439,39;439,39;439,39
20231023;1;445,32;445,32;445,32
20231023;2;456,41;456,41;456,41
20231023;3;471,25;471,25;471,25
20231023;4;540,96;540,96;540,96
20231023;5;585,22;585,22;585,22
20231023;6;561,95;561,95;561,95
20231023;7;680,76;680,76;680,76
20231023;8;748,92;748,92;748,92
20231023;9;748,92;748,92;748,92
20231023;10;699,59;699,59;699,59
20231023;11;652,61;652,61;652,61
20231023;12;556,23;556,23;556,23
20231023;13;419,10;419,10;419,10
20231023;14;441,61;441,61;441,61
20231023;15;526,77;526,77;526,77
20231023;16;655,61;655,61;655,61
20231023;17;738,71;738,71;738,71
20231023;18;804,36;804,36;804,36
20231023;19;810,64;810,64;810,64
20231023;20;804,37;804,37;804,37
20231023;21;771,19;771,19;771,19
20231023;22;729,24;729,24;729,24
20231023;23;666,69;666,69;666,69
20231023;24;556,23;556,23;556,23
20231024;1;512,33;512,33;512,33
20231024;2;445,22;445,22;445,22
20231024;3;445,22;445,22;445,22
20231024;4;445,22;445,22;445,22
20231024;5;425,01;425,01;425,01
20231024;6;447,22;447,22;447,22
20231024;7;647,17;647,17;647,17
20231024;8;679,86;679,86;679,86
20231024;9;633,59;633,59;633,59
20231024;10;481,76;481,76;481,76
20231024;11;481,76;481,76;481,76
20231024;12;423,23;423,23;423,23
20231024;13;362,64;362,64;362,64
20231024;14;362,64;362,64;362,64
20231024;15;512,07;512,07;512,07
20231024;16;672,05;672,05;672,05
20231024;17;683,00;683,00;683,00
20231024;18;633,59;633,59;633,59
20231024;19;587,73;587,73;587,73
20231024;20;587,73;587,73;587,73
20231024;21;521,48;521,48;521,48
20231024;22;568,37;568,37;568,37
20231024;23;481,76;481,76;481,76
20231024;24;348,99;348,99;348,99
20231025;1;461,30;461,30;461,30
20231025;2;473,70;473,70;473,70
20231025;3;516,64;516,64;516,64
20231025;4;514,53;514,53;514,53
20231025;5;512,76;512,76;512,76
20231025;6;544,04;544,04;544,04
20231025;7;633,35;633,35;633,35
20231025;8;678,65;678,65;678,65
20231025;9;695,09;695,09;695,09
20231025;10;689,74;689,74;689,74
20231025;11;686,56;686,56;686,56
20231025;12;689,74;689,74;689,74
20231025;13;686,56;686,56;686,56
20231025;14;679,61;679,61;679,61
20231025;15;675,91;675,91;675,91
20231025;16;633,35;633,35;633,35
20231025;17;633,35;633,35;633,35
20231025;18;644,77;644,77;644,77
20231025;19;675,91;675,91;675,91
20231025;20;675,91;675,91;675,91
20231025;21;679,61;679,61;679,61
20231025;22;645,61;645,61;645,61
20231025;23;633,35;633,35;633,35
20231025;24;580,90;580,90;580,90
20231026;1;442,45;442,45;442,45
20231026;2;442,45;442,45;442,45
20231026;3;442,45;442,45;442,45
20231026;4;442,45;442,45;442,45
20231026;5;442,45;442,45;442,45
20231026;6;442,45;442,45;442,45
20231026;7;554,57;554,57;554,57
20231026;8;691,49;691,49;691,49
20231026;9;719,37;719,37;719,37
20231026;10;631,47;631,47;631,47
20231026;11;676,97;676,97;676,97
20231026;12;676,97;676,97;676,97
20231026;13;644,09;644,09;644,09
20231026;14;644,09;644,09;644,09
20231026;15;644,09;644,09;644,09
20231026;16;624,79;624,79;624,79
20231026;17;627,45;627,45;627,45
20231026;18;628,48;628,48;628,48
20231026;19;691,49;691,49;691,49
20231026;20;730,97;730,97;730,97
20231026;21;698,31;698,31;698,31
20231026;22;627,45;627,45;627,45
20231026;23;614,69;614,69;614,69
20231026;24;545,13;545,13;545,13
20231027;1;462,90;462,90;462,90
20231027;2;507,27;507,27;507,27
20231027;3;459,13;459,13;459,13
20231027;4;453,07;453,07;453,07
20231027;5;462,90;462,90;462,90
20231027;6;462,90;462,90;462,90
20231027;7;624,35;624,35;624,35
20231027;8;736,36;736,36;736,36
20231027;9;736,96;736,96;736,96
20231027;10;736,36;736,36;736,36
20231027;11;645,59;645,59;645,59
20231027;12;648,82;648,82;648,82
20231027;13;669,00;669,00;669,00
20231027;14;735,76;735,76;735,76
20231027;15;717,58;717,58;717,58
20231027;16;640,00;640,00;640,00
20231027;17;669,00;669,00;669,00
20231027;18;670,00;670,00;670,00
20231027;19;735,76;735,76;735,76
20231027;20;700,77;700,77;700,77
20231027;21;630,51;630,51;630,51
20231027;22;591,23;591,23;591,23
20231027;23;522,95;522,95;522,95
20231027;24;453,07;453,07;453,07
20231028;1;451,79;451,79;451,79
20231028;2;430,83;430,83;430,83
20231028;3;451,79;451,79;451,79
20231028;4;451,79;451,79;451,79
20231028;5;441,65;441,65;441,65
20231028;6;405,05;405,05;405,05
20231028;7;414,64;414,64;414,64
20231028;8;451,79;451,79;451,79
20231028;9;451,79;451,79;451,79
20231028;10;425,80;425,80;425,80
20231028;11;406,22;406,22;406,22
20231028;12;425,79;425,79;425,79
20231028;13;451,79;451,79;451,79
20231028;14;425,79;425,79;425,79
20231028;15;401,59;401,59;401,59
20231028;16;425,79;425,79;425,79
20231028;17;578,04;578,04;578,04
20231028;18;617,13;617,13;617,13
20231028;19;626,34;626,34;626,34
20231028;20;596,35;596,35;596,35
20231028;21;451,79;451,79;451,79
20231028;22;451,79;451,79;451,79
20231028;23;451,79;451,79;451,79
20231028;24;451,79;451,79;451,79
20231029;1;434,24;434,24;434,24
20231029;2;426,84;426,84;426,84
20231029;3;373,00;373,00;373,00
20231029;4;396,84;396,84;396,84
20231029;5;404,44;404,44;404,44
20231029;6;404,44;404,44;404,44
20231029;7;404,44;404,44;404,44
20231029;8;367,95;367,95;367,95
20231029;9;180,50;180,50;180,50
20231029;10;75,97;75,97;75,97
20231029;11;50,06;50,06;50,06
20231029;12;50,00;50,00;50,00
20231029;13;50,00;50,00;50,00
20231029;14;67,70;67,70;67,70
20231029;15;173,57;173,57;173,57
20231029;16;404,44;404,44;404,44
20231029;17;404,44;404,44;404,44
20231029;18;367,92;367,92;367,92
20231029;19;150,13;150,13;150,13
20231029;20;153,98;153,98;153,98
20231029;21;141,28;141,28;141,28
20231029;22;129,01;129,01;129,01
20231029;23;129,96;129,96;129,96
20231029;24;74,28;74,28;74,28
20231030;1;50,01;50,01;50,01
20231030;2;50,01;50,01;50,01
20231030;3;61,96;61,96;61,96
20231030;4;60,42;60,42;60,42
20231030;5;136,81;136,81;136,81
20231030;6;312,95;312,95;312,95
20231030;7;358,29;358,29;358,29
20231030;8;369,83;369,83;369,83
20231030;9;379,84;379,84;379,84
20231030;10;369,83;369,83;369,83
20231030;11;369,83;369,83;369,83
20231030;12;473,40;473,40;473,40
20231030;13;456,06;456,06;456,06
20231030;14;476,65;476,65;476,65
20231030;15;645,26;645,26;645,26
20231030;16;725,09;725,09;725,09
20231030;17;725,10;725,10;725,10
20231030;18;725,09;725,09;725,09
20231030;19;678,66;678,66;678,66
20231030;20;544,75;544,75;544,75
20231030;21;440,06;440,06;440,06
20231030;22;370,76;370,76;370,76
20231030;23;358,24;358,24;358,24
20231030;24;257,78;257,78;257,78
20231031;1;362,30;362,30;362,30
20231031;2;300,23;300,23;300,23
20231031;3;362,27;362,27;362,27
20231031;4;370,60;370,60;370,60
20231031;5;362,31;362,31;362,31
20231031;6;365,42;365,42;365,42
20231031;7;441,68;441,68;441,68
20231031;8;475,86;475,86;475,86
20231031;9;534,22;534,22;534,22
20231031;10;542,41;542,41;542,41
20231031;11;542,95;542,95;542,95
20231031;12;542,95;542,95;542,95
20231031;13;534,22;534,22;534,22
20231031;14;529,10;529,10;529,10
20231031;15;529,04;529,04;529,04
20231031;16;539,77;539,77;539,77
20231031;17;542,95;542,95;542,95
20231031;18;542,36;542,36;542,36
20231031;19;539,77;539,77;539,77
20231031;20;452,15;452,15;452,15
20231031;21;375,65;375,65;375,65
20231031;22;375,65;375,65;375,65
20231031;23;306,93;306,93;306,93
20231031;24;152,65;152,65;152,65
