Data;Godzina;CRO;CROs;CROz
20230612;2;378,91;378,91;378,91
20230612;3;378,91;378,91;378,91
20230612;4;450,26;450,26;450,26
20230612;5;455,74;455,74;455,74
20230612;6;456,15;456,15;456,15
20230612;7;642,99;642,99;642,99
20230612;8;719,21;719,21;719,21
20230612;9;672,96;672,96;672,96
20230612;10;591,12;591,12;591,12
20230612;11;455,76;455,76;455,76
20230612;12;447,56;447,56;447,56
20230612;13;450,27;450,27;450,27
20230612;14;442,68;442,68;442,68
20230612;15;355,94;355,94;355,94
20230612;16;455,74;455,74;455,74
20230612;17;455,75;455,75;455,75
20230612;18;367,21;367,21;367,21
20230612;19;642,39;642,39;642,39
20230612;20;714,15;714,15;714,15
20230612;21;716,21;716,21;716,21
20230612;22;570,81;570,81;570,81
20230612;23;549,96;549,96;549,96
20230612;24;358,50;358,50;358,50
20230613;1;381,73;381,73;381,73
20230613;2;444,32;444,32;444,32
20230613;3;444,34;444,34;444,34
20230613;4;444,33;444,33;444,33
20230613;5;457,46;457,46;457,46
20230613;6;451,95;451,95;451,95
20230613;7;498,93;498,93;498,93
20230613;8;742,45;742,45;742,45
20230613;9;742,45;742,45;742,45
20230613;10;742,45;742,45;742,45
20230613;11;741,85;741,85;741,85
20230613;12;729,67;729,67;729,67
20230613;13;730,64;730,64;730,64
20230613;14;741,85;741,85;741,85
20230613;15;741,92;741,92;741,92
20230613;16;743,05;743,05;743,05
20230613;17;742,49;742,49;742,49
20230613;18;743,06;743,06;743,06
20230613;19;743,43;743,43;743,43
20230613;20;752,00;752,00;752,00
20230613;21;780,79;780,79;780,79
20230613;22;780,79;780,79;780,79
20230613;23;742,53;742,53;742,53
20230613;24;741,85;741,85;741,85
20230614;1;454,20;454,20;454,20
20230614;2;481,96;481,96;481,96
20230614;3;504,65;504,65;504,65
20230614;4;507,74;507,74;507,74
20230614;5;493,82;493,82;493,82
20230614;6;495,29;495,29;495,29
20230614;7;500,00;500,00;500,00
20230614;8;711,21;711,21;711,21
20230614;9;699,35;699,35;699,35
20230614;10;501,58;501,58;501,58
20230614;11;358,15;358,15;358,15
20230614;12;500,00;500,00;500,00
20230614;13;501,58;501,58;501,58
20230614;14;500,00;500,00;500,00
20230614;15;369,17;369,17;369,17
20230614;16;470,18;470,18;470,18
20230614;17;501,58;501,58;501,58
20230614;18;699,29;699,29;699,29
20230614;19;711,21;711,21;711,21
20230614;20;711,22;711,22;711,22
20230614;21;719,99;719,99;719,99
20230614;22;711,22;711,22;711,22
20230614;23;711,21;711,21;711,21
20230614;24;698,32;698,32;698,32
20230615;1;754,71;754,71;754,71
20230615;2;754,11;754,11;754,11
20230615;3;746,00;746,00;746,00
20230615;4;714,92;714,92;714,92
20230615;5;714,92;714,92;714,92
20230615;6;754,71;754,71;754,71
20230615;7;784,84;784,84;784,84
20230615;8;800,26;800,26;800,26
20230615;9;754,72;754,72;754,72
20230615;10;754,11;754,11;754,11
20230615;11;746,02;746,02;746,02
20230615;12;754,11;754,11;754,11
20230615;13;721,19;721,19;721,19
20230615;14;713,92;713,92;713,92
20230615;15;595,00;595,00;595,00
20230615;16;502,67;502,67;502,67
20230615;17;502,67;502,67;502,67
20230615;18;721,19;721,19;721,19
20230615;19;754,11;754,11;754,11
20230615;20;780,07;780,07;780,07
20230615;21;846,78;846,78;846,78
20230615;22;824,50;824,50;824,50
20230615;23;755,92;755,92;755,92
20230615;24;754,71;754,71;754,71
20230616;1;786,32;786,32;786,32
20230616;2;786,32;786,32;786,32
20230616;3;773,07;773,07;773,07
20230616;4;545,61;545,61;545,61
20230616;5;567,55;567,55;567,55
20230616;6;773,07;773,07;773,07
20230616;7;695,55;695,55;695,55
20230616;8;724,22;724,22;724,22
20230616;9;771,64;771,64;771,64
20230616;10;474,41;474,41;474,41
20230616;11;505,43;505,43;505,43
20230616;12;724,22;724,22;724,22
20230616;13;771,64;771,64;771,64
20230616;14;782,84;782,84;782,84
20230616;15;773,05;773,05;773,05
20230616;16;786,33;786,33;786,33
20230616;17;774,07;774,07;774,07
20230616;18;786,32;786,32;786,32
20230616;19;739,27;739,27;739,27
20230616;20;787,47;787,47;787,47
20230616;21;756,58;756,58;756,58
20230616;22;755,20;755,20;755,20
20230616;23;787,48;787,48;787,48
20230616;24;785,72;785,72;785,72
20230617;1;727,36;727,36;727,36
20230617;2;727,27;727,27;727,27
20230617;3;727,27;727,27;727,27
20230617;4;727,27;727,27;727,27
20230617;5;723,27;723,27;723,27
20230617;6;723,22;723,22;723,22
20230617;7;639,32;639,32;639,32
20230617;8;727,31;727,31;727,31
20230617;9;732,54;732,54;732,54
20230617;10;731,98;731,98;731,98
20230617;11;730,74;730,74;730,74
20230617;12;723,89;723,89;723,89
20230617;13;723,24;723,24;723,24
20230617;14;639,32;639,32;639,32
20230617;15;557,08;557,08;557,08
20230617;16;557,09;557,09;557,09
20230617;17;723,89;723,89;723,89
20230617;18;730,75;730,75;730,75
20230617;19;731,35;731,35;731,35
20230617;20;769,78;769,78;769,78
20230617;21;639,32;639,32;639,32
20230617;22;698,31;698,31;698,31
20230617;23;699,28;699,28;699,28
20230617;24;723,84;723,84;723,84
20230618;1;645,99;645,99;645,99
20230618;2;644,99;644,99;644,99
20230618;3;564,81;564,81;564,81
20230618;4;644,99;644,99;644,99
20230618;5;564,80;564,80;564,80
20230618;6;564,81;564,81;564,81
20230618;7;564,81;564,81;564,81
20230618;8;521,34;521,34;521,34
20230618;9;497,18;497,18;497,18
20230618;10;491,81;491,81;491,81
20230618;11;491,71;491,71;491,71
20230618;12;491,29;491,29;491,29
20230618;13;491,82;491,82;491,82
20230618;14;492,15;492,15;492,15
20230618;15;491,29;491,29;491,29
20230618;16;491,28;491,28;491,28
20230618;17;448,61;448,61;448,61
20230618;18;644,99;644,99;644,99
20230618;19;715,55;715,55;715,55
20230618;20;645,99;645,99;645,99
20230618;21;645,99;645,99;645,99
20230618;22;645,99;645,99;645,99
20230618;23;715,55;715,55;715,55
20230618;24;645,99;645,99;645,99
20230619;1;763,24;763,24;763,24
20230619;2;760,24;760,24;760,24
20230619;3;764,24;764,24;764,24
20230619;4;810,35;810,35;810,35
20230619;5;810,35;810,35;810,35
20230619;6;814,60;814,60;814,60
20230619;7;836,39;836,39;836,39
20230619;8;837,03;837,03;837,03
20230619;9;836,99;836,99;836,99
20230619;10;836,39;836,39;836,39
20230619;11;770,71;770,71;770,71
20230619;12;810,35;810,35;810,35
20230619;13;810,37;810,37;810,37
20230619;14;824,17;824,17;824,17
20230619;15;834,45;834,45;834,45
20230619;16;836,99;836,99;836,99
20230619;17;821,77;821,77;821,77
20230619;18;838,19;838,19;838,19
20230619;19;856,47;856,47;856,47
20230619;20;873,13;873,13;873,13
20230619;21;881,95;881,95;881,95
20230619;22;856,48;856,48;856,48
20230619;23;837,59;837,59;837,59
20230619;24;814,62;814,62;814,62
20230620;1;794,98;794,98;794,98
20230620;2;794,98;794,98;794,98
20230620;3;794,98;794,98;794,98
20230620;4;794,98;794,98;794,98
20230620;5;794,98;794,98;794,98
20230620;6;788,11;788,11;788,11
20230620;7;794,98;794,98;794,98
20230620;8;794,98;794,98;794,98
20230620;9;794,99;794,99;794,99
20230620;10;794,99;794,99;794,99
20230620;11;794,98;794,98;794,98
20230620;12;790,11;790,11;790,11
20230620;13;788,11;788,11;788,11
20230620;14;794,98;794,98;794,98
20230620;15;794,98;794,98;794,98
20230620;16;794,98;794,98;794,98
20230620;17;794,99;794,99;794,99
20230620;18;799,67;799,67;799,67
20230620;19;823,06;823,06;823,06
20230620;20;833,77;833,77;833,77
20230620;21;859,72;859,72;859,72
20230620;22;844,43;844,43;844,43
20230620;23;823,17;823,17;823,17
20230620;24;794,99;794,99;794,99
20230621;1;647,32;647,32;647,32
20230621;2;571,02;571,02;571,02
20230621;3;637,32;637,32;637,32
20230621;4;546,73;546,73;546,73
20230621;5;527,54;527,54;527,54
20230621;6;527,54;527,54;527,54
20230621;7;527,54;527,54;527,54
20230621;8;850,91;850,91;850,91
20230621;9;860,09;860,09;860,09
20230621;10;871,17;871,17;871,17
20230621;11;863,42;863,42;863,42
20230621;12;869,96;869,96;869,96
20230621;13;876,78;876,78;876,78
20230621;14;860,09;860,09;860,09
20230621;15;860,09;860,09;860,09
20230621;16;818,84;818,84;818,84
20230621;17;849,77;849,77;849,77
20230621;18;860,09;860,09;860,09
20230621;19;907,31;907,31;907,31
20230621;20;907,28;907,28;907,28
20230621;21;865,30;865,30;865,30
20230621;22;863,42;863,42;863,42
20230621;23;860,08;860,08;860,08
20230621;24;760,82;760,82;760,82
20230622;1;808,82;808,82;808,82
20230622;2;813,06;813,06;813,06
20230622;3;813,06;813,06;813,06
20230622;4;808,81;808,81;808,81
20230622;5;808,81;808,81;808,81
20230622;6;808,81;808,81;808,81
20230622;7;859,49;859,49;859,49
20230622;8;859,50;859,50;859,50
20230622;9;859,50;859,50;859,50
20230622;10;859,49;859,49;859,49
20230622;11;740,17;740,17;740,17
20230622;12;790,00;790,00;790,00
20230622;13;786,00;786,00;786,00
20230622;14;785,88;785,88;785,88
20230622;15;785,88;785,88;785,88
20230622;16;740,17;740,17;740,17
20230622;17;527,11;527,11;527,11
20230622;18;859,49;859,49;859,49
20230622;19;926,50;926,50;926,50
20230622;20;929,51;929,51;929,51
20230622;21;926,51;926,51;926,51
20230622;22;926,50;926,50;926,50
20230622;23;859,50;859,50;859,50
20230622;24;700,00;700,00;700,00
20230623;1;489,33;489,33;489,33
20230623;2;527,41;527,41;527,41
20230623;3;699,99;699,99;699,99
20230623;4;527,41;527,41;527,41
20230623;5;500,41;500,41;500,41
20230623;6;570,71;570,71;570,71
20230623;7;810,42;810,42;810,42
20230623;8;740,49;740,49;740,49
20230623;9;842,11;842,11;842,11
20230623;10;781,73;781,73;781,73
20230623;11;813,49;813,49;813,49
20230623;12;851,05;851,05;851,05
20230623;13;851,05;851,05;851,05
20230623;14;847,71;847,71;847,71
20230623;15;814,67;814,67;814,67
20230623;16;810,42;810,42;810,42
20230623;17;810,44;810,44;810,44
20230623;18;810,44;810,44;810,44
20230623;19;797,30;797,30;797,30
20230623;20;797,30;797,30;797,30
20230623;21;812,49;812,49;812,49
20230623;22;781,73;781,73;781,73
20230623;23;810,42;810,42;810,42
20230623;24;587,52;587,52;587,52
20230624;1;724,29;724,29;724,29
20230624;2;756,80;756,80;756,80
20230624;3;756,81;756,81;756,81
20230624;4;756,80;756,80;756,80
20230624;5;750,74;750,74;750,74
20230624;6;750,73;750,73;750,73
20230624;7;436,85;436,85;436,85
20230624;8;461,70;461,70;461,70
20230624;9;378,99;378,99;378,99
20230624;10;382,61;382,61;382,61
20230624;11;739,83;739,83;739,83
20230624;12;756,80;756,80;756,80
20230624;13;724,27;724,27;724,27
20230624;14;400,28;400,28;400,28
20230624;15;386,21;386,21;386,21
20230624;16;404,56;404,56;404,56
20230624;17;382,61;382,61;382,61
20230624;18;724,29;724,29;724,29
20230624;19;750,74;750,74;750,74
20230624;20;756,81;756,81;756,81
20230624;21;756,80;756,80;756,80
20230624;22;724,29;724,29;724,29
20230624;23;750,73;750,73;750,73
20230624;24;401,80;401,80;401,80
20230625;1;383,98;383,98;383,98
20230625;2;376,66;376,66;376,66
20230625;3;387,63;387,63;387,63
20230625;4;391,28;391,28;391,28
20230625;5;379,44;379,44;379,44
20230625;6;403,80;403,80;403,80
20230625;7;379,44;379,44;379,44
20230625;8;355,44;355,44;355,44
20230625;9;301,24;301,24;301,24
20230625;10;288,38;288,38;288,38
20230625;11;274,34;274,34;274,34
20230625;12;274,34;274,34;274,34
20230625;13;274,34;274,34;274,34
20230625;14;274,34;274,34;274,34
20230625;15;278,05;278,05;278,05
20230625;16;288,50;288,50;288,50
20230625;17;453,55;453,55;453,55
20230625;18;500,00;500,00;500,00
20230625;19;624,01;624,01;624,01
20230625;20;738,27;738,27;738,27
20230625;21;624,01;624,01;624,01
20230625;22;624,00;624,00;624,00
20230625;23;494,60;494,60;494,60
20230625;24;494,59;494,59;494,59
20230626;1;733,17;733,17;733,17
20230626;2;733,17;733,17;733,17
20230626;3;733,17;733,17;733,17
20230626;4;755,02;755,02;755,02
20230626;5;744,13;744,13;744,13
20230626;6;795,04;795,04;795,04
20230626;7;633,81;633,81;633,81
20230626;8;580,53;580,53;580,53
20230626;9;641,17;641,17;641,17
20230626;10;781,07;781,07;781,07
20230626;11;635,00;635,00;635,00
20230626;12;734,93;734,93;734,93
20230626;13;755,02;755,02;755,02
20230626;14;795,04;795,04;795,04
20230626;15;755,02;755,02;755,02
20230626;16;755,02;755,02;755,02
20230626;17;635,00;635,00;635,00
20230626;18;733,17;733,17;733,17
20230626;19;851,85;851,85;851,85
20230626;20;851,85;851,85;851,85
20230626;21;851,85;851,85;851,85
20230626;22;851,84;851,84;851,84
20230626;23;736,34;736,34;736,34
20230626;24;755,02;755,02;755,02
20230627;1;722,51;722,51;722,51
20230627;2;700,00;700,00;700,00
20230627;3;700,00;700,00;700,00
20230627;4;519,54;519,54;519,54
20230627;5;499,13;499,13;499,13
20230627;6;397,82;397,82;397,82
20230627;7;571,13;571,13;571,13
20230627;8;723,71;723,71;723,71
20230627;9;711,30;711,30;711,30
20230627;10;516,62;516,62;516,62
20230627;11;383,83;383,83;383,83
20230627;12;423,59;423,59;423,59
20230627;13;423,59;423,59;423,59
20230627;14;473,85;473,85;473,85
20230627;15;460,25;460,25;460,25
20230627;16;460,26;460,26;460,26
20230627;17;428,22;428,22;428,22
20230627;18;394,98;394,98;394,98
20230627;19;500,00;500,00;500,00
20230627;20;711,30;711,30;711,30
20230627;21;724,57;724,57;724,57
20230627;22;551,67;551,67;551,67
20230627;23;414,33;414,33;414,33
20230627;24;341,05;341,05;341,05
20230628;1;354,21;354,21;354,21
20230628;2;447,31;447,31;447,31
20230628;3;402,70;402,70;402,70
20230628;4;447,31;447,31;447,31
20230628;5;444,21;444,21;444,21
20230628;6;425,19;425,19;425,19
20230628;7;354,11;354,11;354,11
20230628;8;374,09;374,09;374,09
20230628;9;349,62;349,62;349,62
20230628;10;341,32;341,32;341,32
20230628;11;332,23;332,23;332,23
20230628;12;354,11;354,11;354,11
20230628;13;370,53;370,53;370,53
20230628;14;505,62;505,62;505,62
20230628;15;370,53;370,53;370,53
20230628;16;371,58;371,58;371,58
20230628;17;513,03;513,03;513,03
20230628;18;513,03;513,03;513,03
20230628;19;556,37;556,37;556,37
20230628;20;745,22;745,22;745,22
20230628;21;700,00;700,00;700,00
20230628;22;401,59;401,59;401,59
20230628;23;392,36;392,36;392,36
20230628;24;380,43;380,43;380,43
20230629;1;345,96;345,96;345,96
20230629;2;399,09;399,09;399,09
20230629;3;432,06;432,06;432,06
20230629;4;460,93;460,93;460,93
20230629;5;517,83;517,83;517,83
20230629;6;434,05;434,05;434,05
20230629;7;757,87;757,87;757,87
20230629;8;766,88;766,88;766,88
20230629;9;757,87;757,87;757,87
20230629;10;448,54;448,54;448,54
20230629;11;398,04;398,04;398,04
20230629;12;394,22;394,22;394,22
20230629;13;424,05;424,05;424,05
20230629;14;430,97;430,97;430,97
20230629;15;424,05;424,05;424,05
20230629;16;409,52;409,52;409,52
20230629;17;375,88;375,88;375,88
20230629;18;372,56;372,56;372,56
20230629;19;757,87;757,87;757,87
20230629;20;723,22;723,22;723,22
20230629;21;700,00;700,00;700,00
20230629;22;766,88;766,88;766,88
20230629;23;778,92;778,92;778,92
20230629;24;778,92;778,92;778,92
20230630;1;739,90;739,90;739,90
20230630;2;629,13;629,13;629,13
20230630;3;518,47;518,47;518,47
20230630;4;518,47;518,47;518,47
20230630;5;518,69;518,69;518,69
20230630;6;508,69;508,69;508,69
20230630;7;699,98;699,98;699,98
20230630;8;700,00;700,00;700,00
20230630;9;739,95;739,95;739,95
20230630;10;749,19;749,19;749,19
20230630;11;749,12;749,12;749,12
20230630;12;749,76;749,76;749,76
20230630;13;751,52;751,52;751,52
20230630;14;751,52;751,52;751,52
20230630;15;750,92;750,92;750,92
20230630;16;750,32;750,32;750,32
20230630;17;749,75;749,75;749,75
20230630;18;750,92;750,92;750,92
20230630;19;750,93;750,93;750,93
20230630;20;751,53;751,53;751,53
20230630;21;750,97;750,97;750,97
20230630;22;750,38;750,38;750,38
20230630;23;750,35;750,35;750,35
20230630;24;749,72;749,72;749,72
