Data;Godzina;COR;CRO;CROs;CROz
20171107;2;-;133,02;133,02;133,02
20171107;3;-;134,89;134,89;134,89
20171107;4;-;133,09;133,09;133,09
20171107;5;-;132,93;132,93;132,93
20171107;6;-;132,93;132,93;132,93
20171107;7;-;147,00;147,00;147,00
20171107;8;41,79;150,00;150,00;150,00
20171107;9;41,79;157,11;157,11;157,11
20171107;10;41,79;157,11;157,11;157,11
20171107;11;41,79;147,80;147,80;147,80
20171107;12;41,79;150,00;150,00;150,00
20171107;13;41,79;156,99;156,99;156,99
20171107;14;41,79;156,98;156,98;156,98
20171107;15;41,79;157,11;157,11;157,11
20171107;16;41,79;221,16;221,16;221,16
20171107;17;41,79;157,11;157,11;157,11
20171107;18;41,79;185,91;185,91;185,91
20171107;19;41,79;170,91;170,91;170,91
20171107;20;41,79;201,89;201,89;201,89
20171107;21;41,79;206,47;206,47;206,47
20171107;22;37,57;186,83;186,83;186,83
20171107;23;-;157,16;157,16;157,16
20171107;24;-;147,00;147,00;147,00
20171108;1;-;133,34;133,34;133,34
20171108;2;-;121,38;121,38;121,38
20171108;3;-;120,00;120,00;120,00
20171108;4;-;121,38;121,38;121,38
20171108;5;-;137,89;137,89;137,89
20171108;6;-;147,90;147,90;147,90
20171108;7;-;147,90;147,90;147,90
20171108;8;41,79;141,39;141,39;141,39
20171108;9;41,79;154,95;154,95;154,95
20171108;10;41,79;150,00;150,00;150,00
20171108;11;41,79;150,00;150,00;150,00
20171108;12;41,79;257,53;257,53;257,53
20171108;13;41,79;300,00;300,00;300,00
20171108;14;41,79;257,53;257,53;257,53
20171108;15;41,79;222,20;222,20;222,20
20171108;16;41,79;224,33;224,33;224,33
20171108;17;41,79;300,00;300,00;300,00
20171108;18;41,79;300,00;300,00;300,00
20171108;19;41,79;300,00;300,00;300,00
20171108;20;41,79;228,10;228,10;228,10
20171108;21;41,79;221,16;221,16;221,16
20171108;22;38,30;221,85;221,85;221,85
20171108;23;-;165,55;165,55;165,55
20171108;24;-;163,81;163,81;163,81
20171109;1;-;149,75;149,75;149,75
20171109;2;-;149,75;149,75;149,75
20171109;3;-;167,39;167,39;167,39
20171109;4;-;164,89;164,89;164,89
20171109;5;-;167,29;167,29;167,29
20171109;6;-;168,64;168,64;168,64
20171109;7;-;170,17;170,17;170,17
20171109;8;41,79;234,35;234,35;234,35
20171109;9;41,79;236,67;236,67;236,67
20171109;10;41,79;261,00;261,00;261,00
20171109;11;41,79;258,00;258,00;258,00
20171109;12;41,79;300,00;300,00;300,00
20171109;13;41,79;300,00;300,00;300,00
20171109;14;41,79;256,52;256,52;256,52
20171109;15;41,79;243,01;243,01;243,01
20171109;16;41,79;234,35;234,35;234,35
20171109;17;41,79;221,16;221,16;221,16
20171109;18;41,79;254,81;254,81;254,81
20171109;19;41,79;237,62;237,62;237,62
20171109;20;41,79;228,99;228,99;228,99
20171109;21;41,79;201,88;201,88;201,88
20171109;22;27,13;148,65;148,65;148,65
20171109;23;-;148,65;148,65;148,65
20171109;24;-;153,52;153,52;153,52
20171110;1;-;135,89;135,89;135,89
20171110;2;-;135,89;135,89;135,89
20171110;3;-;144,92;144,92;144,92
20171110;4;-;135,89;135,89;135,89
20171110;5;-;135,89;135,89;135,89
20171110;6;-;144,92;144,92;144,92
20171110;7;-;149,30;149,30;149,30
20171110;8;29,18;147,98;147,98;147,98
20171110;9;34,05;190,91;190,91;190,91
20171110;10;30,57;206,90;206,90;206,90
20171110;11;29,65;147,98;147,98;147,98
20171110;12;29,12;211,89;211,89;211,89
20171110;13;28,35;221,16;221,16;221,16
20171110;14;28,17;201,94;201,94;201,94
20171110;15;25,43;247,90;247,90;247,90
20171110;16;27,53;250,00;250,00;250,00
20171110;17;32,02;250,00;250,00;250,00
20171110;18;30,76;212,00;212,00;212,00
20171110;19;27,19;147,98;147,98;147,98
20171110;20;24,99;147,98;147,98;147,98
20171110;21;24,10;141,39;141,39;141,39
20171110;22;19,54;125,00;125,00;125,00
20171110;23;-;116,84;116,84;116,84
20171110;24;-;116,84;116,84;116,84
20171111;1;-;95,91;95,91;95,91
20171111;2;-;80,91;80,91;80,91
20171111;3;-;80,91;80,91;80,91
20171111;4;-;103,01;103,01;103,01
20171111;5;-;103,01;103,01;103,01
20171111;6;-;100,91;100,91;100,91
20171111;7;-;71,18;71,18;71,18
20171111;8;-;103,01;103,01;103,01
20171111;9;-;80,91;80,91;80,91
20171111;10;-;103,30;103,30;103,30
20171111;11;-;162,39;162,39;162,39
20171111;12;-;147,90;147,90;147,90
20171111;13;-;183,50;183,50;183,50
20171111;14;-;170,39;170,39;170,39
20171111;15;-;170,39;170,39;170,39
20171111;16;-;147,90;147,90;147,90
20171111;17;-;145,31;145,31;145,31
20171111;18;-;147,90;147,90;147,90
20171111;19;-;144,90;144,90;144,90
20171111;20;-;131,44;131,44;131,44
20171111;21;-;116,16;116,16;116,16
20171111;22;-;114,67;114,67;114,67
20171111;23;-;114,67;114,67;114,67
20171111;24;-;114,80;114,80;114,80
20171112;1;-;103,05;103,05;103,05
20171112;2;-;103,05;103,05;103,05
20171112;3;-;103,05;103,05;103,05
20171112;4;-;103,05;103,05;103,05
20171112;5;-;103,05;103,05;103,05
20171112;6;-;103,05;103,05;103,05
20171112;7;-;103,05;103,05;103,05
20171112;8;-;129,44;129,44;129,44
20171112;9;-;114,80;114,80;114,80
20171112;10;-;129,44;129,44;129,44
20171112;11;-;129,44;129,44;129,44
20171112;12;-;127,89;127,89;127,89
20171112;13;-;144,90;144,90;144,90
20171112;14;-;144,90;144,90;144,90
20171112;15;-;147,90;147,90;147,90
20171112;16;-;185,00;185,00;185,00
20171112;17;-;163,39;163,39;163,39
20171112;18;-;147,90;147,90;147,90
20171112;19;-;147,90;147,90;147,90
20171112;20;-;144,90;144,90;144,90
20171112;21;-;144,90;144,90;144,90
20171112;22;-;145,30;145,30;145,30
20171112;23;-;130,44;130,44;130,44
20171112;24;-;129,44;129,44;129,44
20171113;1;-;114,90;114,90;114,90
20171113;2;-;113,50;113,50;113,50
20171113;3;-;113,40;113,40;113,40
20171113;4;-;113,50;113,50;113,50
20171113;5;-;130,00;130,00;130,00
20171113;6;-;144,00;144,00;144,00
20171113;7;-;191,39;191,39;191,39
20171113;8;41,79;234,35;234,35;234,35
20171113;9;41,79;250,00;250,00;250,00
20171113;10;41,79;250,00;250,00;250,00
20171113;11;41,79;234,35;234,35;234,35
20171113;12;41,79;250,00;250,00;250,00
20171113;13;41,79;234,35;234,35;234,35
20171113;14;41,79;234,35;234,35;234,35
20171113;15;41,79;234,35;234,35;234,35
20171113;16;41,79;250,00;250,00;250,00
20171113;17;41,79;300,00;300,00;300,00
20171113;18;41,79;279,00;279,00;279,00
20171113;19;41,79;221,16;221,16;221,16
20171113;20;41,79;180,91;180,91;180,91
20171113;21;41,79;154,95;154,95;154,95
20171113;22;40,54;144,60;144,60;144,60
20171113;23;-;141,50;141,50;141,50
20171113;24;-;140,91;140,91;140,91
20171114;1;-;140,39;140,39;140,39
20171114;2;-;132,34;132,34;132,34
20171114;3;-;129,44;129,44;129,44
20171114;4;-;129,44;129,44;129,44
20171114;5;-;129,44;129,44;129,44
20171114;6;-;132,43;132,43;132,43
20171114;7;-;145,20;145,20;145,20
20171114;8;41,79;142,39;142,39;142,39
20171114;9;41,79;145,20;145,20;145,20
20171114;10;41,79;145,39;145,39;145,39
20171114;11;41,79;156,29;156,29;156,29
20171114;12;41,79;154,95;154,95;154,95
20171114;13;41,79;145,20;145,20;145,20
20171114;14;41,79;145,20;145,20;145,20
20171114;15;41,79;145,20;145,20;145,20
20171114;16;41,79;145,20;145,20;145,20
20171114;17;41,79;145,20;145,20;145,20
20171114;18;41,79;145,20;145,20;145,20
20171114;19;41,79;145,20;145,20;145,20
20171114;20;41,79;142,39;142,39;142,39
20171114;21;34,90;140,39;140,39;140,39
20171114;22;27,92;133,89;133,89;133,89
20171114;23;-;132,45;132,45;132,45
20171114;24;-;130,44;130,44;130,44
20171115;1;-;115,46;115,46;115,46
20171115;2;-;115,34;115,34;115,34
20171115;3;-;115,34;115,34;115,34
20171115;4;-;115,53;115,53;115,53
20171115;5;-;128,44;128,44;128,44
20171115;6;-;133,39;133,39;133,39
20171115;7;-;171,61;171,61;171,61
20171115;8;35,86;143,90;143,90;143,90
20171115;9;41,79;218,32;218,32;218,32
20171115;10;41,79;221,16;221,16;221,16
20171115;11;41,79;143,39;143,39;143,39
20171115;12;41,79;143,90;143,90;143,90
20171115;13;41,79;143,90;143,90;143,90
20171115;14;41,79;144,43;144,43;144,43
20171115;15;41,79;143,90;143,90;143,90
20171115;16;41,79;144,43;144,43;144,43
20171115;17;41,79;156,05;156,05;156,05
20171115;18;41,79;147,00;147,00;147,00
20171115;19;41,79;147,00;147,00;147,00
20171115;20;41,79;147,00;147,00;147,00
20171115;21;41,79;147,00;147,00;147,00
20171115;22;34,91;141,39;141,39;141,39
20171115;23;-;170,00;170,00;170,00
20171115;24;-;156,18;156,18;156,18
20171116;1;-;162,80;162,80;162,80
20171116;2;-;146,00;146,00;146,00
20171116;3;-;146,00;146,00;146,00
20171116;4;-;146,00;146,00;146,00
20171116;5;-;146,00;146,00;146,00
20171116;6;-;146,00;146,00;146,00
20171116;7;-;180,78;180,78;180,78
20171116;8;41,79;225,53;225,53;225,53
20171116;9;41,79;221,16;221,16;221,16
20171116;10;41,79;155,52;155,52;155,52
20171116;11;41,79;155,52;155,52;155,52
20171116;12;41,79;155,64;155,64;155,64
20171116;13;41,79;221,16;221,16;221,16
20171116;14;41,79;221,16;221,16;221,16
20171116;15;41,79;221,16;221,16;221,16
20171116;16;41,79;250,00;250,00;250,00
20171116;17;41,79;400,00;400,00;400,00
20171116;18;41,79;261,57;261,57;261,57
20171116;19;41,79;221,16;221,16;221,16
20171116;20;41,79;160,05;160,05;160,05
20171116;21;41,79;210,57;210,57;210,57
20171116;22;36,06;146,50;146,50;146,50
20171116;23;-;156,23;156,23;156,23
20171116;24;-;146,00;146,00;146,00
20171117;1;-;128,44;128,44;128,44
20171117;2;-;119,80;119,80;119,80
20171117;3;-;118,91;118,91;118,91
20171117;4;-;119,73;119,73;119,73
20171117;5;-;119,89;119,89;119,89
20171117;6;-;131,65;131,65;131,65
20171117;7;-;146,00;146,00;146,00
20171117;8;41,79;146,60;146,60;146,60
20171117;9;41,79;154,95;154,95;154,95
20171117;10;41,79;155,72;155,72;155,72
20171117;11;41,79;165,00;165,00;165,00
20171117;12;41,79;160,05;160,05;160,05
20171117;13;41,79;160,05;160,05;160,05
20171117;14;41,79;160,05;160,05;160,05
20171117;15;41,79;155,85;155,85;155,85
20171117;16;41,79;221,16;221,16;221,16
20171117;17;41,79;160,05;160,05;160,05
20171117;18;41,79;160,05;160,05;160,05
20171117;19;41,79;160,05;160,05;160,05
20171117;20;41,79;160,05;160,05;160,05
20171117;21;41,79;146,60;146,60;146,60
20171117;22;30,61;135,89;135,89;135,89
20171117;23;-;131,73;131,73;131,73
20171117;24;-;146,00;146,00;146,00
20171118;1;-;167,89;167,89;167,89
20171118;2;-;164,39;164,39;164,39
20171118;3;-;158,89;158,89;158,89
20171118;4;-;103,01;103,01;103,01
20171118;5;-;113,00;113,00;113,00
20171118;6;-;162,08;162,08;162,08
20171118;7;-;161,89;161,89;161,89
20171118;8;-;167,37;167,37;167,37
20171118;9;-;171,82;171,82;171,82
20171118;10;-;174,39;174,39;174,39
20171118;11;-;185,00;185,00;185,00
20171118;12;-;183,30;183,30;183,30
20171118;13;-;180,91;180,91;180,91
20171118;14;-;172,39;172,39;172,39
20171118;15;-;170,89;170,89;170,89
20171118;16;-;135,00;135,00;135,00
20171118;17;-;144,70;144,70;144,70
20171118;18;-;131,44;131,44;131,44
20171118;19;-;129,44;129,44;129,44
20171118;20;-;103,00;103,00;103,00
20171118;21;-;100,91;100,91;100,91
20171118;22;-;100,91;100,91;100,91
20171118;23;-;101,91;101,91;101,91
20171118;24;-;103,00;103,00;103,00
20171119;1;-;103,04;103,04;103,04
20171119;2;-;103,00;103,00;103,00
20171119;3;-;103,00;103,00;103,00
20171119;4;-;103,00;103,00;103,00
20171119;5;-;103,00;103,00;103,00
20171119;6;-;103,00;103,00;103,00
20171119;7;-;103,00;103,00;103,00
20171119;8;-;103,00;103,00;103,00
20171119;9;-;90,91;90,91;90,91
20171119;10;-;103,00;103,00;103,00
20171119;11;-;103,04;103,04;103,04
20171119;12;-;103,10;103,10;103,10
20171119;13;-;103,00;103,00;103,00
20171119;14;-;105,91;105,91;105,91
20171119;15;-;100,91;100,91;100,91
20171119;16;-;103,00;103,00;103,00
20171119;17;-;130,00;130,00;130,00
20171119;18;-;126,00;126,00;126,00
20171119;19;-;130,44;130,44;130,44
20171119;20;-;145,00;145,00;145,00
20171119;21;-;130,44;130,44;130,44
20171119;22;-;103,04;103,04;103,04
20171119;23;-;103,00;103,00;103,00
20171119;24;-;100,91;100,91;100,91
20171120;1;-;154,12;154,12;154,12
20171120;2;-;148,20;148,20;148,20
20171120;3;-;111,91;111,91;111,91
20171120;4;-;153,43;153,43;153,43
20171120;5;-;148,20;148,20;148,20
20171120;6;-;103,01;103,01;103,01
20171120;7;-;128,44;128,44;128,44
20171120;8;27,22;147,00;147,00;147,00
20171120;9;31,78;150,00;150,00;150,00
20171120;10;36,37;202,47;202,47;202,47
20171120;11;37,01;165,00;165,00;165,00
20171120;12;38,39;165,00;165,00;165,00
20171120;13;41,79;221,16;221,16;221,16
20171120;14;41,79;221,16;221,16;221,16
20171120;15;41,79;220,70;220,70;220,70
20171120;16;41,79;234,35;234,35;234,35
20171120;17;41,79;221,16;221,16;221,16
20171120;18;41,79;165,00;165,00;165,00
20171120;19;41,79;154,95;154,95;154,95
20171120;20;41,79;165,00;165,00;165,00
20171120;21;41,79;234,35;234,35;234,35
20171120;22;32,49;147,00;147,00;147,00
20171120;23;-;130,44;130,44;130,44
20171120;24;-;128,44;128,44;128,44
20171121;1;-;132,40;132,40;132,40
20171121;2;-;129,95;129,95;129,95
20171121;3;-;129,44;129,44;129,44
20171121;4;-;161,00;161,00;161,00
20171121;5;-;161,00;161,00;161,00
20171121;6;-;166,39;166,39;166,39
20171121;7;-;180,00;180,00;180,00
20171121;8;41,79;235,97;235,97;235,97
20171121;9;41,79;264,32;264,32;264,32
20171121;10;41,79;249,71;249,71;249,71
20171121;11;41,79;221,16;221,16;221,16
20171121;12;41,79;235,97;235,97;235,97
20171121;13;41,79;221,16;221,16;221,16
20171121;14;41,79;221,16;221,16;221,16
20171121;15;41,79;234,35;234,35;234,35
20171121;16;41,79;221,16;221,16;221,16
20171121;17;41,79;235,94;235,94;235,94
20171121;18;41,79;250,00;250,00;250,00
20171121;19;41,79;245,89;245,89;245,89
20171121;20;41,79;214,25;214,25;214,25
20171121;21;41,79;180,00;180,00;180,00
20171121;22;29,03;145,30;145,30;145,30
20171121;23;-;132,58;132,58;132,58
20171121;24;-;130,44;130,44;130,44
20171122;1;-;120,52;120,52;120,52
20171122;2;-;116,91;116,91;116,91
20171122;3;-;115,55;115,55;115,55
20171122;4;-;115,48;115,48;115,48
20171122;5;-;116,91;116,91;116,91
20171122;6;-;132,34;132,34;132,34
20171122;7;-;162,97;162,97;162,97
20171122;8;32,74;214,17;214,17;214,17
20171122;9;38,41;221,16;221,16;221,16
20171122;10;34,23;228,00;228,00;228,00
20171122;11;33,42;221,75;221,75;221,75
20171122;12;35,53;228,00;228,00;228,00
20171122;13;37,21;221,16;221,16;221,16
20171122;14;40,74;235,78;235,78;235,78
20171122;15;41,79;242,93;242,93;242,93
20171122;16;41,79;243,00;243,00;243,00
20171122;17;41,79;261,00;261,00;261,00
20171122;18;41,79;269,00;269,00;269,00
20171122;19;41,79;237,85;237,85;237,85
20171122;20;40,58;212,75;212,75;212,75
20171122;21;33,05;147,09;147,09;147,09
20171122;22;23,82;135,39;135,39;135,39
20171122;23;-;115,75;115,75;115,75
20171122;24;-;115,55;115,55;115,55
20171123;1;-;114,73;114,73;114,73
20171123;2;-;114,73;114,73;114,73
20171123;3;-;114,81;114,81;114,81
20171123;4;-;114,68;114,68;114,68
20171123;5;-;114,82;114,82;114,82
20171123;6;-;114,96;114,96;114,96
20171123;7;-;120,20;120,20;120,20
20171123;8;24,45;131,76;131,76;131,76
20171123;9;28,98;131,87;131,87;131,87
20171123;10;30,50;131,89;131,89;131,89
20171123;11;29,53;131,96;131,96;131,96
20171123;12;29,52;131,96;131,96;131,96
20171123;13;29,97;132,39;132,39;132,39
20171123;14;30,34;132,39;132,39;132,39
20171123;15;27,93;131,91;131,91;131,91
20171123;16;27,95;135,39;135,39;135,39
20171123;17;31,51;131,89;131,89;131,89
20171123;18;30,90;131,81;131,81;131,81
20171123;19;27,35;125,89;125,89;125,89
20171123;20;25,77;131,84;131,84;131,84
20171123;21;24,57;125,00;125,00;125,00
20171123;22;19,23;121,89;121,89;121,89
20171123;23;-;114,81;114,81;114,81
20171123;24;-;114,81;114,81;114,81
20171124;1;-;114,35;114,35;114,35
20171124;2;-;107,52;107,52;107,52
20171124;3;-;114,22;114,22;114,22
20171124;4;-;114,64;114,64;114,64
20171124;5;-;114,97;114,97;114,97
20171124;6;-;119,75;119,75;119,75
20171124;7;-;172,00;172,00;172,00
20171124;8;31,02;146,50;146,50;146,50
20171124;9;34,23;215,50;215,50;215,50
20171124;10;31,96;221,16;221,16;221,16
20171124;11;30,40;221,16;221,16;221,16
20171124;12;30,15;221,16;221,16;221,16
20171124;13;29,92;204,00;204,00;204,00
20171124;14;29,65;189,00;189,00;189,00
20171124;15;28,37;188,61;188,61;188,61
20171124;16;28,40;192,39;192,39;192,39
20171124;17;32,98;242,50;242,50;242,50
20171124;18;35,19;242,53;242,53;242,53
20171124;19;33,18;242,50;242,50;242,50
20171124;20;28,90;242,50;242,50;242,50
20171124;21;22,64;196,17;196,17;196,17
20171124;22;19,33;184,83;184,83;184,83
20171124;23;-;163,39;163,39;163,39
20171124;24;-;170,00;170,00;170,00
20171125;1;-;128,44;128,44;128,44
20171125;2;-;129,89;129,89;129,89
20171125;3;-;129,89;129,89;129,89
20171125;4;-;128,44;128,44;128,44
20171125;5;-;129,44;129,44;129,44
20171125;6;-;128,44;128,44;128,44
20171125;7;-;129,44;129,44;129,44
20171125;8;-;144,39;144,39;144,39
20171125;9;-;144,39;144,39;144,39
20171125;10;-;145,50;145,50;145,50
20171125;11;-;145,50;145,50;145,50
20171125;12;-;145,50;145,50;145,50
20171125;13;-;145,50;145,50;145,50
20171125;14;-;145,50;145,50;145,50
20171125;15;-;136,00;136,00;136,00
20171125;16;-;136,00;136,00;136,00
20171125;17;-;145,50;145,50;145,50
20171125;18;-;143,80;143,80;143,80
20171125;19;-;136,00;136,00;136,00
20171125;20;-;129,44;129,44;129,44
20171125;21;-;103,34;103,34;103,34
20171125;22;-;103,34;103,34;103,34
20171125;23;-;103,19;103,19;103,19
20171125;24;-;103,05;103,05;103,05
20171126;1;-;103,05;103,05;103,05
20171126;2;-;146,00;146,00;146,00
20171126;3;-;103,05;103,05;103,05
20171126;4;-;103,05;103,05;103,05
20171126;5;-;103,05;103,05;103,05
20171126;6;-;136,89;136,89;136,89
20171126;7;-;136,89;136,89;136,89
20171126;8;-;103,05;103,05;103,05
20171126;9;-;143,50;143,50;143,50
20171126;10;-;103,34;103,34;103,34
20171126;11;-;143,50;143,50;143,50
20171126;12;-;143,50;143,50;143,50
20171126;13;-;143,50;143,50;143,50
20171126;14;-;146,50;146,50;146,50
20171126;15;-;146,50;146,50;146,50
20171126;16;-;150,91;150,91;150,91
20171126;17;-;146,50;146,50;146,50
20171126;18;-;146,50;146,50;146,50
20171126;19;-;146,50;146,50;146,50
20171126;20;-;143,50;143,50;143,50
20171126;21;-;143,50;143,50;143,50
20171126;22;-;143,50;143,50;143,50
20171126;23;-;150,91;150,91;150,91
20171126;24;-;162,39;162,39;162,39
20171127;1;-;130,44;130,44;130,44
20171127;2;-;130,44;130,44;130,44
20171127;3;-;137,89;137,89;137,89
20171127;4;-;137,89;137,89;137,89
20171127;5;-;144,73;144,73;144,73
20171127;6;-;147,79;147,79;147,79
20171127;7;-;170,39;170,39;170,39
20171127;8;30,24;148,39;148,39;148,39
20171127;9;33,40;185,91;185,91;185,91
20171127;10;40,73;236,51;236,51;236,51
20171127;11;41,12;236,51;236,51;236,51
20171127;12;41,71;236,51;236,51;236,51
20171127;13;41,79;238,54;238,54;238,54
20171127;14;41,79;241,80;241,80;241,80
20171127;15;32,84;185,91;185,91;185,91
20171127;16;30,83;209,06;209,06;209,06
20171127;17;32,21;151,44;151,44;151,44
20171127;18;30,23;147,79;147,79;147,79
20171127;19;27,63;147,79;147,79;147,79
20171127;20;25,63;137,70;137,70;137,70
20171127;21;23,84;137,50;137,50;137,50
20171127;22;20,50;125,00;125,00;125,00
20171127;23;-;103,16;103,16;103,16
20171127;24;-;103,07;103,07;103,07
20171128;1;-;115,67;115,67;115,67
20171128;2;-;115,32;115,32;115,32
20171128;3;-;116,91;116,91;116,91
20171128;4;-;115,67;115,67;115,67
20171128;5;-;130,44;130,44;130,44
20171128;6;-;133,30;133,30;133,30
20171128;7;-;132,37;132,37;132,37
20171128;8;26,12;167,36;167,36;167,36
20171128;9;28,88;215,22;215,22;215,22
20171128;10;28,73;215,00;215,00;215,00
20171128;11;27,26;167,35;167,35;167,35
20171128;12;29,75;167,36;167,36;167,36
20171128;13;33,22;178,20;178,20;178,20
20171128;14;35,33;221,16;221,16;221,16
20171128;15;34,24;234,35;234,35;234,35
20171128;16;39,52;236,54;236,54;236,54
20171128;17;41,79;236,51;236,51;236,51
20171128;18;41,79;234,35;234,35;234,35
20171128;19;41,03;221,16;221,16;221,16
20171128;20;37,95;167,35;167,35;167,35
20171128;21;32,69;167,36;167,36;167,36
