Data;Godzina;CRO;CROs;CROz
20230712;6;522,58;522,58;522,58
20230712;7;481,83;481,83;481,83
20230712;8;662,54;662,54;662,54
20230712;9;716,26;716,26;716,26
20230712;10;716,26;716,26;716,26
20230712;11;712,52;712,52;712,52
20230712;12;716,26;716,26;716,26
20230712;13;716,27;716,27;716,27
20230712;14;716,28;716,28;716,28
20230712;15;729,85;729,85;729,85
20230712;16;768,59;768,59;768,59
20230712;17;768,59;768,59;768,59
20230712;18;768,68;768,68;768,68
20230712;19;776,14;776,14;776,14
20230712;20;792,40;792,40;792,40
20230712;21;791,00;791,00;791,00
20230712;22;770,28;770,28;770,28
20230712;23;738,09;738,09;738,09
20230712;24;712,52;712,52;712,52
20230713;1;713,52;713,52;713,52
20230713;2;713,51;713,51;713,51
20230713;3;457,58;457,58;457,58
20230713;4;523,93;523,93;523,93
20230713;5;524,18;524,18;524,18
20230713;6;713,51;713,51;713,51
20230713;7;713,53;713,53;713,53
20230713;8;717,29;717,29;717,29
20230713;9;750,36;750,36;750,36
20230713;10;717,29;717,29;717,29
20230713;11;717,28;717,28;717,28
20230713;12;717,29;717,29;717,29
20230713;13;739,10;739,10;739,10
20230713;14;739,11;739,11;739,11
20230713;15;716,61;716,61;716,61
20230713;16;713,52;713,52;713,52
20230713;17;717,27;717,27;717,27
20230713;18;713,53;713,53;713,53
20230713;19;717,29;717,29;717,29
20230713;20;739,11;739,11;739,11
20230713;21;739,11;739,11;739,11
20230713;22;717,27;717,27;717,27
20230713;23;599,31;599,31;599,31
20230713;24;365,88;365,88;365,88
20230714;1;417,63;417,63;417,63
20230714;2;407,37;407,37;407,37
20230714;3;408,77;408,77;408,77
20230714;4;417,15;417,15;417,15
20230714;5;514,44;514,44;514,44
20230714;6;417,18;417,18;417,18
20230714;7;666,36;666,36;666,36
20230714;8;700,00;700,00;700,00
20230714;9;671,45;671,45;671,45
20230714;10;493,07;493,07;493,07
20230714;11;403,13;403,13;403,13
20230714;12;374,92;374,92;374,92
20230714;13;336,26;336,26;336,26
20230714;14;335,99;335,99;335,99
20230714;15;333,94;333,94;333,94
20230714;16;333,76;333,76;333,76
20230714;17;414,10;414,10;414,10
20230714;18;699,98;699,98;699,98
20230714;19;683,68;683,68;683,68
20230714;20;731,16;731,16;731,16
20230714;21;735,60;735,60;735,60
20230714;22;713,82;713,82;713,82
20230714;23;704,86;704,86;704,86
20230714;24;339,94;339,94;339,94
20230715;1;576,45;576,45;576,45
20230715;2;526,60;526,60;526,60
20230715;3;491,26;491,26;491,26
20230715;4;491,26;491,26;491,26
20230715;5;491,26;491,26;491,26
20230715;6;458,06;458,06;458,06
20230715;7;444,51;444,51;444,51
20230715;8;349,38;349,38;349,38
20230715;9;491,26;491,26;491,26
20230715;10;458,05;458,05;458,05
20230715;11;329,93;329,93;329,93
20230715;12;382,79;382,79;382,79
20230715;13;372,79;372,79;372,79
20230715;14;329,93;329,93;329,93
20230715;15;329,93;329,93;329,93
20230715;16;247,94;247,94;247,94
20230715;17;457,65;457,65;457,65
20230715;18;576,45;576,45;576,45
20230715;19;576,46;576,46;576,46
20230715;20;709,20;709,20;709,20
20230715;21;672,31;672,31;672,31
20230715;22;576,46;576,46;576,46
20230715;23;576,45;576,45;576,45
20230715;24;329,93;329,93;329,93
20230716;1;284,99;284,99;284,99
20230716;2;84,57;84,57;84,57
20230716;3;84,53;84,53;84,53
20230716;4;267,00;267,00;267,00
20230716;5;80,23;80,23;80,23
20230716;6;72,55;72,55;72,55
20230716;7;72,55;72,55;72,55
20230716;8;73,12;73,12;73,12
20230716;9;72,75;72,75;72,75
20230716;10;73,71;73,71;73,71
20230716;11;248,55;248,55;248,55
20230716;12;372,89;372,89;372,89
20230716;13;392,89;392,89;392,89
20230716;14;402,89;402,89;402,89
20230716;15;416,37;416,37;416,37
20230716;16;447,10;447,10;447,10
20230716;17;460,33;460,33;460,33
20230716;18;491,24;491,24;491,24
20230716;19;593,11;593,11;593,11
20230716;20;657,35;657,35;657,35
20230716;21;693,71;693,71;693,71
20230716;22;711,32;711,32;711,32
20230716;23;657,35;657,35;657,35
20230716;24;591,91;591,91;591,91
20230717;1;459,32;459,32;459,32
20230717;2;459,34;459,34;459,34
20230717;3;525,24;525,24;525,24
20230717;4;525,24;525,24;525,24
20230717;5;525,24;525,24;525,24
20230717;6;525,24;525,24;525,24
20230717;7;700,00;700,00;700,00
20230717;8;710,21;710,21;710,21
20230717;9;713,93;713,93;713,93
20230717;10;710,20;710,20;710,20
20230717;11;612,00;612,00;612,00
20230717;12;659,63;659,63;659,63
20230717;13;612,00;612,00;612,00
20230717;14;710,19;710,19;710,19
20230717;15;678,90;678,90;678,90
20230717;16;710,21;710,21;710,21
20230717;17;710,20;710,20;710,20
20230717;18;713,93;713,93;713,93
20230717;19;735,72;735,72;735,72
20230717;20;773,65;773,65;773,65
20230717;21;789,86;789,86;789,86
20230717;22;789,86;789,86;789,86
20230717;23;667,22;667,22;667,22
20230717;24;525,24;525,24;525,24
20230718;1;352,86;352,86;352,86
20230718;2;333,22;333,22;333,22
20230718;3;339,74;339,74;339,74
20230718;4;346,27;346,27;346,27
20230718;5;333,22;333,22;333,22
20230718;6;331,47;331,47;331,47
20230718;7;368,93;368,93;368,93
20230718;8;525,98;525,98;525,98
20230718;9;666,55;666,55;666,55
20230718;10;354,67;354,67;354,67
20230718;11;341,30;341,30;341,30
20230718;12;341,30;341,30;341,30
20230718;13;323,27;323,27;323,27
20230718;14;341,30;341,30;341,30
20230718;15;313,74;313,74;313,74
20230718;16;324,87;324,87;324,87
20230718;17;330,28;330,28;330,28
20230718;18;666,55;666,55;666,55
20230718;19;713,94;713,94;713,94
20230718;20;773,66;773,66;773,66
20230718;21;790,83;790,83;790,83
20230718;22;789,86;789,86;789,86
20230718;23;763,96;763,96;763,96
20230718;24;710,20;710,20;710,20
20230719;1;567,67;567,67;567,67
20230719;2;548,01;548,01;548,01
20230719;3;538,01;538,01;538,01
20230719;4;537,67;537,67;537,67
20230719;5;537,67;537,67;537,67
20230719;6;567,67;567,67;567,67
20230719;7;713,32;713,32;713,32
20230719;8;700,00;700,00;700,00
20230719;9;683,88;683,88;683,88
20230719;10;713,33;713,33;713,33
20230719;11;700,00;700,00;700,00
20230719;12;676,39;676,39;676,39
20230719;13;704,45;704,45;704,45
20230719;14;713,33;713,33;713,33
20230719;15;713,33;713,33;713,33
20230719;16;713,32;713,32;713,32
20230719;17;713,33;713,33;713,33
20230719;18;717,07;717,07;717,07
20230719;19;730,10;730,10;730,10
20230719;20;776,99;776,99;776,99
20230719;21;776,99;776,99;776,99
20230719;22;776,18;776,18;776,18
20230719;23;717,08;717,08;717,08
20230719;24;713,32;713,32;713,32
20230720;1;665,89;665,89;665,89
20230720;2;426,51;426,51;426,51
20230720;3;442,73;442,73;442,73
20230720;4;407,97;407,97;407,97
20230720;5;407,97;407,97;407,97
20230720;6;477,62;477,62;477,62
20230720;7;711,25;711,25;711,25
20230720;8;711,27;711,27;711,27
20230720;9;714,99;714,99;714,99
20230720;10;711,25;711,25;711,25
20230720;11;410,23;410,23;410,23
20230720;12;481,55;481,55;481,55
20230720;13;401,47;401,47;401,47
20230720;14;346,58;346,58;346,58
20230720;15;374,73;374,73;374,73
20230720;16;333,76;333,76;333,76
20230720;17;335,72;335,72;335,72
20230720;18;414,53;414,53;414,53
20230720;19;711,26;711,26;711,26
20230720;20;627,99;627,99;627,99
20230720;21;715,00;715,00;715,00
20230720;22;715,01;715,01;715,01
20230720;23;711,26;711,26;711,26
20230720;24;369,08;369,08;369,08
20230721;1;393,73;393,73;393,73
20230721;2;409,09;409,09;409,09
20230721;3;409,09;409,09;409,09
20230721;4;409,09;409,09;409,09
20230721;5;409,09;409,09;409,09
20230721;6;481,19;481,19;481,19
20230721;7;713,05;713,05;713,05
20230721;8;713,07;713,07;713,07
20230721;9;700,00;700,00;700,00
20230721;10;700,00;700,00;700,00
20230721;11;336,14;336,14;336,14
20230721;12;419,37;419,37;419,37
20230721;13;419,45;419,45;419,45
20230721;14;481,19;481,19;481,19
20230721;15;375,19;375,19;375,19
20230721;16;667,22;667,22;667,22
20230721;17;713,05;713,05;713,05
20230721;18;716,82;716,82;716,82
20230721;19;738,63;738,63;738,63
20230721;20;738,64;738,64;738,64
20230721;21;738,63;738,63;738,63
20230721;22;730,22;730,22;730,22
20230721;23;667,22;667,22;667,22
20230721;24;352,50;352,50;352,50
20230722;1;527,56;527,56;527,56
20230722;2;483,15;483,15;483,15
20230722;3;476,88;476,88;476,88
20230722;4;476,89;476,89;476,89
20230722;5;479,21;479,21;479,21
20230722;6;476,89;476,89;476,89
20230722;7;482,68;482,68;482,68
20230722;8;483,55;483,55;483,55
20230722;9;476,89;476,89;476,89
20230722;10;355,58;355,58;355,58
20230722;11;71,81;71,81;71,81
20230722;12;131,13;131,13;131,13
20230722;13;64,00;64,00;64,00
20230722;14;59,12;59,12;59,12
20230722;15;59,12;59,12;59,12
20230722;16;72,55;72,55;72,55
20230722;17;131,13;131,13;131,13
20230722;18;476,89;476,89;476,89
20230722;19;372,99;372,99;372,99
20230722;20;483,15;483,15;483,15
20230722;21;673,72;673,72;673,72
20230722;22;673,72;673,72;673,72
20230722;23;616,43;616,43;616,43
20230722;24;488,50;488,50;488,50
20230723;1;487,44;487,44;487,44
20230723;2;412,92;412,92;412,92
20230723;3;275,40;275,40;275,40
20230723;4;366,02;366,02;366,02
20230723;5;366,02;366,02;366,02
20230723;6;275,40;275,40;275,40
20230723;7;251,72;251,72;251,72
20230723;8;251,46;251,46;251,46
20230723;9;265,67;265,67;265,67
20230723;10;265,67;265,67;265,67
20230723;11;81,59;81,59;81,59
20230723;12;72,55;72,55;72,55
20230723;13;67,47;67,47;67,47
20230723;14;64,00;64,00;64,00
20230723;15;76,15;76,15;76,15
20230723;16;196,33;196,33;196,33
20230723;17;265,67;265,67;265,67
20230723;18;486,39;486,39;486,39
20230723;19;487,46;487,46;487,46
20230723;20;534,59;534,59;534,59
20230723;21;700,00;700,00;700,00
20230723;22;700,01;700,01;700,01
20230723;23;533,39;533,39;533,39
20230723;24;487,46;487,46;487,46
20230724;1;700,91;700,91;700,91
20230724;2;545,18;545,18;545,18
20230724;3;545,18;545,18;545,18
20230724;4;545,18;545,18;545,18
20230724;5;545,18;545,18;545,18
20230724;6;481,72;481,72;481,72
20230724;7;490,08;490,08;490,08
20230724;8;670,73;670,73;670,73
20230724;9;728,06;728,06;728,06
20230724;10;728,06;728,06;728,06
20230724;11;515,00;515,00;515,00
20230724;12;467,90;467,90;467,90
20230724;13;391,53;391,53;391,53
20230724;14;481,71;481,71;481,71
20230724;15;475,93;475,93;475,93
20230724;16;627,97;627,97;627,97
20230724;17;728,07;728,07;728,07
20230724;18;740,45;740,45;740,45
20230724;19;786,82;786,82;786,82
20230724;20;792,75;792,75;792,75
20230724;21;786,82;786,82;786,82
20230724;22;753,87;753,87;753,87
20230724;23;728,07;728,07;728,07
20230724;24;490,08;490,08;490,08
20230725;1;388,50;388,50;388,50
20230725;2;493,61;493,61;493,61
20230725;3;560,73;560,73;560,73
20230725;4;493,61;493,61;493,61
20230725;5;480,32;480,32;480,32
20230725;6;459,65;459,65;459,65
20230725;7;353,23;353,23;353,23
20230725;8;368,78;368,78;368,78
20230725;9;381,96;381,96;381,96
20230725;10;365,34;365,34;365,34
20230725;11;368,78;368,78;368,78
20230725;12;471,65;471,65;471,65
20230725;13;700,00;700,00;700,00
20230725;14;729,70;729,70;729,70
20230725;15;733,53;733,53;733,53
20230725;16;755,53;755,53;755,53
20230725;17;790,01;790,01;790,01
20230725;18;790,01;790,01;790,01
20230725;19;793,00;793,00;793,00
20230725;20;788,18;788,18;788,18
20230725;21;794,48;794,48;794,48
20230725;22;755,55;755,55;755,55
20230725;23;721,90;721,90;721,90
20230725;24;729,69;729,69;729,69
20230726;1;418,14;418,14;418,14
20230726;2;480,28;480,28;480,28
20230726;3;401,44;401,44;401,44
20230726;4;418,14;418,14;418,14
20230726;5;480,28;480,28;480,28
20230726;6;480,28;480,28;480,28
20230726;7;398,48;398,48;398,48
20230726;8;496,36;496,36;496,36
20230726;9;667,77;667,77;667,77
20230726;10;393,92;393,92;393,92
20230726;11;364,15;364,15;364,15
20230726;12;364,16;364,16;364,16
20230726;13;415,56;415,56;415,56
20230726;14;367,71;367,71;367,71
20230726;15;385,01;385,01;385,01
20230726;16;731,02;731,02;731,02
20230726;17;731,02;731,02;731,02
20230726;18;731,04;731,04;731,04
20230726;19;734,87;734,87;734,87
20230726;20;751,79;751,79;751,79
20230726;21;751,79;751,79;751,79
20230726;22;667,77;667,77;667,77
20230726;23;364,15;364,15;364,15
20230726;24;351,62;351,62;351,62
20230727;1;350,96;350,96;350,96
20230727;2;352,61;352,61;352,61
20230727;3;361,79;361,79;361,79
20230727;4;399,38;399,38;399,38
20230727;5;382,05;382,05;382,05
20230727;6;380,88;380,88;380,88
20230727;7;532,67;532,67;532,67
20230727;8;672,63;672,63;672,63
20230727;9;492,76;492,76;492,76
20230727;10;353,61;353,61;353,61
20230727;11;348,61;348,61;348,61
20230727;12;347,41;347,41;347,41
20230727;13;343,33;343,33;343,33
20230727;14;354,10;354,10;354,10
20230727;15;347,33;347,33;347,33
20230727;16;380,50;380,50;380,50
20230727;17;406,31;406,31;406,31
20230727;18;406,31;406,31;406,31
20230727;19;593,88;593,88;593,88
20230727;20;593,88;593,88;593,88
20230727;21;593,88;593,88;593,88
20230727;22;594,49;594,49;594,49
20230727;23;492,76;492,76;492,76
20230727;24;511,28;511,28;511,28
20230728;1;481,16;481,16;481,16
20230728;2;384,68;384,68;384,68
20230728;3;400,84;400,84;400,84
20230728;4;481,16;481,16;481,16
20230728;5;501,28;501,28;501,28
20230728;6;467,44;467,44;467,44
20230728;7;399,97;399,97;399,97
20230728;8;541,91;541,91;541,91
20230728;9;700,00;700,00;700,00
20230728;10;727,69;727,69;727,69
20230728;11;727,69;727,69;727,69
20230728;12;727,70;727,70;727,70
20230728;13;665,22;665,22;665,22
20230728;14;493,21;493,21;493,21
20230728;15;419,92;419,92;419,92
20230728;16;386,68;386,68;386,68
20230728;17;357,00;357,00;357,00
20230728;18;384,68;384,68;384,68
20230728;19;493,21;493,21;493,21
20230728;20;727,70;727,70;727,70
20230728;21;727,70;727,70;727,70
20230728;22;727,70;727,70;727,70
20230728;23;630,80;630,80;630,80
20230728;24;630,80;630,80;630,80
20230729;1;616,48;616,48;616,48
20230729;2;616,48;616,48;616,48
20230729;3;616,48;616,48;616,48
20230729;4;616,48;616,48;616,48
20230729;5;510,64;510,64;510,64
20230729;6;503,58;503,58;503,58
20230729;7;616,48;616,48;616,48
20230729;8;499,94;499,94;499,94
20230729;9;482,10;482,10;482,10
20230729;10;482,10;482,10;482,10
20230729;11;482,10;482,10;482,10
20230729;12;447,00;447,00;447,00
20230729;13;421,00;421,00;421,00
20230729;14;450,00;450,00;450,00
20230729;15;468,25;468,25;468,25
20230729;16;476,31;476,31;476,31
20230729;17;616,48;616,48;616,48
20230729;18;616,49;616,49;616,49
20230729;19;616,49;616,49;616,49
20230729;20;616,49;616,49;616,49
20230729;21;616,49;616,49;616,49
20230729;22;616,49;616,49;616,49
20230729;23;616,49;616,49;616,49
20230729;24;487,91;487,91;487,91
20230730;1;471,53;471,53;471,53
20230730;2;465,35;465,35;465,35
20230730;3;471,00;471,00;471,00
20230730;4;471,52;471,52;471,52
20230730;5;471,53;471,53;471,53
20230730;6;471,84;471,84;471,84
20230730;7;471,53;471,53;471,53
20230730;8;471,52;471,52;471,52
20230730;9;457,50;457,50;457,50
20230730;10;402,16;402,16;402,16
20230730;11;362,40;362,40;362,40
20230730;12;373,94;373,94;373,94
20230730;13;373,60;373,60;373,60
20230730;14;373,94;373,94;373,94
20230730;15;373,60;373,60;373,60
20230730;16;391,14;391,14;391,14
20230730;17;465,34;465,34;465,34
20230730;18;471,54;471,54;471,54
20230730;19;564,50;564,50;564,50
20230730;20;566,00;566,00;566,00
20230730;21;616,47;616,47;616,47
20230730;22;448,09;448,09;448,09
20230730;23;355,82;355,82;355,82
20230730;24;457,48;457,48;457,48
20230731;1;478,12;478,12;478,12
20230731;2;478,64;478,64;478,64
20230731;3;478,65;478,65;478,65
20230731;4;478,12;478,12;478,12
20230731;5;478,64;478,64;478,64
20230731;6;478,64;478,64;478,64
20230731;7;649,22;649,22;649,22
20230731;8;699,00;699,00;699,00
20230731;9;725,23;725,23;725,23
20230731;10;699,00;699,00;699,00
20230731;11;411,28;411,28;411,28
20230731;12;431,91;431,91;431,91
20230731;13;426,02;426,02;426,02
20230731;14;427,91;427,91;427,91
20230731;15;427,91;427,91;427,91
20230731;16;395,01;395,01;395,01
20230731;17;350,41;350,41;350,41
20230731;18;550,70;550,70;550,70
20230731;19;434,08;434,08;434,08
20230731;20;665,89;665,89;665,89
20230731;21;649,22;649,22;649,22
20230731;22;649,22;649,22;649,22
20230731;23;345,80;345,80;345,80
20230731;24;346,89;346,89;346,89
