Data;Godzina;CRO;CROs;CROz
20231106;21;439,00;439,00;439,00
20231106;22;425,61;425,61;425,61
20231106;23;424,41;424,41;424,41
20231106;24;422,94;422,94;422,94
20231107;1;404,16;404,16;404,16
20231107;2;399,41;399,41;399,41
20231107;3;399,41;399,41;399,41
20231107;4;399,41;399,41;399,41
20231107;5;399,41;399,41;399,41
20231107;6;407,30;407,30;407,30
20231107;7;451,26;451,26;451,26
20231107;8;538,93;538,93;538,93
20231107;9;465,22;465,22;465,22
20231107;10;465,22;465,22;465,22
20231107;11;367,86;367,86;367,86
20231107;12;315,23;315,23;315,23
20231107;13;489,05;489,05;489,05
20231107;14;579,03;579,03;579,03
20231107;15;579,58;579,58;579,58
20231107;16;604,53;604,53;604,53
20231107;17;657,43;657,43;657,43
20231107;18;656,59;656,59;656,59
20231107;19;620,02;620,02;620,02
20231107;20;580,17;580,17;580,17
20231107;21;567,90;567,90;567,90
20231107;22;498,60;498,60;498,60
20231107;23;461,43;461,43;461,43
20231107;24;420,91;420,91;420,91
20231108;1;321,07;321,07;321,07
20231108;2;357,33;357,33;357,33
20231108;3;356,98;356,98;356,98
20231108;4;355,35;355,35;355,35
20231108;5;324,63;324,63;324,63
20231108;6;379,16;379,16;379,16
20231108;7;460,67;460,67;460,67
20231108;8;551,95;551,95;551,95
20231108;9;543,29;543,29;543,29
20231108;10;464,46;464,46;464,46
20231108;11;450,72;450,72;450,72
20231108;12;369,55;369,55;369,55
20231108;13;464,46;464,46;464,46
20231108;14;533,81;533,81;533,81
20231108;15;538,27;538,27;538,27
20231108;16;551,41;551,41;551,41
20231108;17;603,64;603,64;603,64
20231108;18;553,75;553,75;553,75
20231108;19;507,39;507,39;507,39
20231108;20;551,42;551,42;551,42
20231108;21;464,46;464,46;464,46
20231108;22;464,46;464,46;464,46
20231108;23;460,67;460,67;460,67
20231108;24;369,55;369,55;369,55
20231109;1;330,27;330,27;330,27
20231109;2;322,56;322,56;322,56
20231109;3;310,42;310,42;310,42
20231109;4;286,96;286,96;286,96
20231109;5;327,30;327,30;327,30
20231109;6;327,31;327,31;327,31
20231109;7;327,31;327,31;327,31
20231109;8;371,25;371,25;371,25
20231109;9;407,24;407,24;407,24
20231109;10;392,15;392,15;392,15
20231109;11;374,22;374,22;374,22
20231109;12;326,18;326,18;326,18
20231109;13;326,18;326,18;326,18
20231109;14;452,84;452,84;452,84
20231109;15;517,57;517,57;517,57
20231109;16;524,88;524,88;524,88
20231109;17;525,47;525,47;525,47
20231109;18;463,60;463,60;463,60
20231109;19;421,80;421,80;421,80
20231109;20;418,13;418,13;418,13
20231109;21;384,69;384,69;384,69
20231109;22;418,14;418,14;418,14
20231109;23;352,80;352,80;352,80
20231109;24;326,18;326,18;326,18
20231110;1;335,32;335,32;335,32
20231110;2;335,32;335,32;335,32
20231110;3;330,21;330,21;330,21
20231110;4;299,44;299,44;299,44
20231110;5;330,17;330,17;330,17
20231110;6;330,22;330,22;330,22
20231110;7;435,51;435,51;435,51
20231110;8;435,51;435,51;435,51
20231110;9;384,55;384,55;384,55
20231110;10;435,51;435,51;435,51
20231110;11;446,22;446,22;446,22
20231110;12;435,51;435,51;435,51
20231110;13;532,81;532,81;532,81
20231110;14;532,81;532,81;532,81
20231110;15;600,13;600,13;600,13
20231110;16;587,15;587,15;587,15
20231110;17;590,74;590,74;590,74
20231110;18;525,18;525,18;525,18
20231110;19;504,55;504,55;504,55
20231110;20;500,41;500,41;500,41
20231110;21;525,18;525,18;525,18
20231110;22;446,22;446,22;446,22
20231110;23;492,26;492,26;492,26
20231110;24;449,89;449,89;449,89
20231111;1;433,01;433,01;433,01
20231111;2;433,01;433,01;433,01
20231111;3;433,01;433,01;433,01
20231111;4;433,01;433,01;433,01
20231111;5;433,01;433,01;433,01
20231111;6;433,01;433,01;433,01
20231111;7;415,80;415,80;415,80
20231111;8;433,01;433,01;433,01
20231111;9;378,66;378,66;378,66
20231111;10;433,01;433,01;433,01
20231111;11;494,70;494,70;494,70
20231111;12;487,60;487,60;487,60
20231111;13;487,60;487,60;487,60
20231111;14;497,78;497,78;497,78
20231111;15;487,60;487,60;487,60
20231111;16;549,00;549,00;549,00
20231111;17;550,78;550,78;550,78
20231111;18;589,66;589,66;589,66
20231111;19;550,78;550,78;550,78
20231111;20;549,01;549,01;549,01
20231111;21;549,04;549,04;549,04
20231111;22;548,46;548,46;548,46
20231111;23;522,48;522,48;522,48
20231111;24;503,66;503,66;503,66
20231112;1;320,74;320,74;320,74
20231112;2;320,74;320,74;320,74
20231112;3;320,74;320,74;320,74
20231112;4;320,74;320,74;320,74
20231112;5;374,59;374,59;374,59
20231112;6;457,41;457,41;457,41
20231112;7;415,09;415,09;415,09
20231112;8;427,34;427,34;427,34
20231112;9;457,41;457,41;457,41
20231112;10;457,41;457,41;457,41
20231112;11;449,64;449,64;449,64
20231112;12;379,88;379,88;379,88
20231112;13;379,88;379,88;379,88
20231112;14;457,41;457,41;457,41
20231112;15;457,41;457,41;457,41
20231112;16;558,08;558,08;558,08
20231112;17;571,11;571,11;571,11
20231112;18;572,30;572,30;572,30
20231112;19;572,30;572,30;572,30
20231112;20;570,51;570,51;570,51
20231112;21;496,17;496,17;496,17
20231112;22;558,08;558,08;558,08
20231112;23;500,27;500,27;500,27
20231112;24;457,41;457,41;457,41
20231113;1;373,08;373,08;373,08
20231113;2;415,01;415,01;415,01
20231113;3;415,01;415,01;415,01
20231113;4;409,73;409,73;409,73
20231113;5;458,01;458,01;458,01
20231113;6;458,01;458,01;458,01
20231113;7;616,17;616,17;616,17
20231113;8;627,24;627,24;627,24
20231113;9;627,26;627,26;627,26
20231113;10;627,24;627,24;627,24
20231113;11;626,64;626,64;626,64
20231113;12;626,04;626,04;626,04
20231113;13;596,14;596,14;596,14
20231113;14;596,14;596,14;596,14
20231113;15;625,51;625,51;625,51
20231113;16;628,43;628,43;628,43
20231113;17;696,79;696,79;696,79
20231113;18;631,61;631,61;631,61
20231113;19;616,17;616,17;616,17
20231113;20;596,14;596,14;596,14
20231113;21;599,75;599,75;599,75
20231113;22;458,01;458,01;458,01
20231113;23;323,40;323,40;323,40
20231113;24;344,18;344,18;344,18
20231114;1;332,62;332,62;332,62
20231114;2;339,08;339,08;339,08
20231114;3;332,62;332,62;332,62
20231114;4;327,12;327,12;327,12
20231114;5;309,25;309,25;309,25
20231114;6;327,12;327,12;327,12
20231114;7;371,11;371,11;371,11
20231114;8;434,95;434,95;434,95
20231114;9;452,67;452,67;452,67
20231114;10;434,95;434,95;434,95
20231114;11;416,76;416,76;416,76
20231114;12;415,03;415,03;415,03
20231114;13;421,84;421,84;421,84
20231114;14;489,85;489,85;489,85
20231114;15;489,85;489,85;489,85
20231114;16;499,40;499,40;499,40
20231114;17;499,40;499,40;499,40
20231114;18;434,95;434,95;434,95
20231114;19;434,95;434,95;434,95
20231114;20;434,95;434,95;434,95
20231114;21;434,95;434,95;434,95
20231114;22;434,95;434,95;434,95
20231114;23;371,21;371,21;371,21
20231114;24;415,02;415,02;415,02
20231115;1;359,96;359,96;359,96
20231115;2;374,65;374,65;374,65
20231115;3;408,99;408,99;408,99
20231115;4;413,81;413,81;413,81
20231115;5;436,50;436,50;436,50
20231115;6;580,45;580,45;580,45
20231115;7;532,02;532,02;532,02
20231115;8;593,00;593,00;593,00
20231115;9;592,99;592,99;592,99
20231115;10;592,42;592,42;592,42
20231115;11;592,51;592,51;592,51
20231115;12;593,00;593,00;593,00
20231115;13;599,57;599,57;599,57
20231115;14;607,26;607,26;607,26
20231115;15;592,99;592,99;592,99
20231115;16;592,99;592,99;592,99
20231115;17;592,99;592,99;592,99
20231115;18;612,02;612,02;612,02
20231115;19;607,26;607,26;607,26
20231115;20;592,42;592,42;592,42
20231115;21;591,22;591,22;591,22
20231115;22;581,57;581,57;581,57
20231115;23;492,18;492,18;492,18
20231115;24;504,47;504,47;504,47
20231116;1;427,31;427,31;427,31
20231116;2;436,38;436,38;436,38
20231116;3;387,43;387,43;387,43
20231116;4;387,43;387,43;387,43
20231116;5;461,84;461,84;461,84
20231116;6;427,31;427,31;427,31
20231116;7;600,59;600,59;600,59
20231116;8;600,59;600,59;600,59
20231116;9;643,70;643,70;643,70
20231116;10;461,84;461,84;461,84
20231116;11;461,84;461,84;461,84
20231116;12;600,59;600,59;600,59
20231116;13;609,31;609,31;609,31
20231116;14;653,30;653,30;653,30
20231116;15;686,79;686,79;686,79
20231116;16;688,06;688,06;688,06
20231116;17;699,90;699,90;699,90
20231116;18;699,90;699,90;699,90
20231116;19;674,05;674,05;674,05
20231116;20;643,70;643,70;643,70
20231116;21;505,61;505,61;505,61
20231116;22;600,59;600,59;600,59
20231116;23;559,39;559,39;559,39
20231116;24;504,64;504,64;504,64
20231117;1;449,14;449,14;449,14
20231117;2;417,55;417,55;417,55
20231117;3;458,15;458,15;458,15
20231117;4;417,54;417,54;417,54
20231117;5;417,53;417,53;417,53
20231117;6;417,55;417,55;417,55
20231117;7;461,92;461,92;461,92
20231117;8;536,36;536,36;536,36
20231117;9;671,97;671,97;671,97
20231117;10;665,52;665,52;665,52
20231117;11;670,50;670,50;670,50
20231117;12;670,50;670,50;670,50
20231117;13;670,50;670,50;670,50
20231117;14;683,04;683,04;683,04
20231117;15;671,97;671,97;671,97
20231117;16;643,32;643,32;643,32
20231117;17;636,40;636,40;636,40
20231117;18;682,44;682,44;682,44
20231117;19;683,65;683,65;683,65
20231117;20;670,89;670,89;670,89
20231117;21;643,67;643,67;643,67
20231117;22;665,52;665,52;665,52
20231117;23;617,62;617,62;617,62
20231117;24;621,79;621,79;621,79
20231118;1;601,18;601,18;601,18
20231118;2;527,94;527,94;527,94
20231118;3;522,82;522,82;522,82
20231118;4;533,06;533,06;533,06
20231118;5;522,82;522,82;522,82
20231118;6;352,21;352,21;352,21
20231118;7;347,60;347,60;347,60
20231118;8;397,48;397,48;397,48
20231118;9;540,12;540,12;540,12
20231118;10;601,18;601,18;601,18
20231118;11;611,19;611,19;611,19
20231118;12;619,84;619,84;619,84
20231118;13;619,23;619,23;619,23
20231118;14;601,18;601,18;601,18
20231118;15;397,48;397,48;397,48
20231118;16;621,62;621,62;621,62
20231118;17;653,94;653,94;653,94
20231118;18;656,20;656,20;656,20
20231118;19;621,07;621,07;621,07
20231118;20;619,85;619,85;619,85
20231118;21;619,84;619,84;619,84
20231118;22;533,81;533,81;533,81
20231118;23;370,92;370,92;370,92
20231118;24;397,48;397,48;397,48
20231119;1;396,94;396,94;396,94
20231119;2;396,88;396,88;396,88
20231119;3;396,94;396,94;396,94
20231119;4;339,94;339,94;339,94
20231119;5;337,63;337,63;337,63
20231119;6;253,27;253,27;253,27
20231119;7;339,64;339,64;339,64
20231119;8;339,64;339,64;339,64
20231119;9;359,89;359,89;359,89
20231119;10;408,06;408,06;408,06
20231119;11;425,70;425,70;425,70
20231119;12;432,25;432,25;432,25
20231119;13;432,85;432,85;432,85
20231119;14;432,28;432,28;432,28
20231119;15;431,65;431,65;431,65
20231119;16;432,31;432,31;432,31
20231119;17;431,65;431,65;431,65
20231119;18;431,65;431,65;431,65
20231119;19;432,93;432,93;432,93
20231119;20;434,03;434,03;434,03
20231119;21;431,65;431,65;431,65
20231119;22;413,02;413,02;413,02
20231119;23;413,77;413,77;413,77
20231119;24;413,39;413,39;413,39
20231120;1;428,10;428,10;428,10
20231120;2;407,73;407,73;407,73
20231120;3;390,89;390,89;390,89
20231120;4;407,74;407,74;407,74
20231120;5;482,24;482,24;482,24
20231120;6;487,52;487,52;487,52
20231120;7;639,54;639,54;639,54
20231120;8;688,67;688,67;688,67
20231120;9;689,87;689,87;689,87
20231120;10;689,27;689,27;689,27
20231120;11;689,27;689,27;689,27
20231120;12;689,27;689,27;689,27
20231120;13;688,67;688,67;688,67
20231120;14;689,87;689,87;689,87
20231120;15;691,06;691,06;691,06
20231120;16;691,06;691,06;691,06
20231120;17;705,87;705,87;705,87
20231120;18;701,32;701,32;701,32
20231120;19;679,03;679,03;679,03
20231120;20;653,77;653,77;653,77
20231120;21;632,35;632,35;632,35
20231120;22;598,54;598,54;598,54
20231120;23;604,08;604,08;604,08
20231120;24;503,58;503,58;503,58
20231121;1;485,96;485,96;485,96
20231121;2;448,35;448,35;448,35
20231121;3;448,35;448,35;448,35
20231121;4;420,17;420,17;420,17
20231121;5;448,35;448,35;448,35
20231121;6;448,35;448,35;448,35
20231121;7;569,77;569,77;569,77
20231121;8;650,41;650,41;650,41
20231121;9;662,99;662,99;662,99
20231121;10;640,86;640,86;640,86
20231121;11;597,93;597,93;597,93
20231121;12;647,56;647,56;647,56
20231121;13;662,98;662,98;662,98
20231121;14;687,53;687,53;687,53
20231121;15;669,20;669,20;669,20
20231121;16;688,13;688,13;688,13
20231121;17;689,32;689,32;689,32
20231121;18;655,09;655,09;655,09
20231121;19;633,49;633,49;633,49
20231121;20;650,41;650,41;650,41
20231121;21;624,24;624,24;624,24
20231121;22;501,17;501,17;501,17
20231121;23;569,77;569,77;569,77
20231121;24;448,35;448,35;448,35
20231122;1;470,21;470,21;470,21
20231122;2;497,00;497,00;497,00
20231122;3;497,97;497,97;497,97
20231122;4;497,00;497,00;497,00
20231122;5;496,55;496,55;496,55
20231122;6;501,17;501,17;501,17
20231122;7;649,58;649,58;649,58
20231122;8;692,65;692,65;692,65
20231122;9;698,37;698,37;698,37
20231122;10;692,65;692,65;692,65
20231122;11;674,00;674,00;674,00
20231122;12;684,71;684,71;684,71
20231122;13;684,71;684,71;684,71
20231122;14;661,06;661,06;661,06
20231122;15;675,00;675,00;675,00
20231122;16;684,71;684,71;684,71
20231122;17;667,26;667,26;667,26
20231122;18;648,16;648,16;648,16
20231122;19;631,30;631,30;631,30
20231122;20;645,32;645,32;645,32
20231122;21;645,32;645,32;645,32
20231122;22;536,14;536,14;536,14
20231122;23;503,34;503,34;503,34
20231122;24;497,97;497,97;497,97
20231123;1;395,69;395,69;395,69
20231123;2;338,11;338,11;338,11
20231123;3;335,66;335,66;335,66
20231123;4;185,28;185,28;185,28
20231123;5;269,11;269,11;269,11
20231123;6;394,77;394,77;394,77
20231123;7;403,95;403,95;403,95
20231123;8;428,57;428,57;428,57
20231123;9;456,31;456,31;456,31
20231123;10;428,58;428,58;428,58
20231123;11;405,20;405,20;405,20
20231123;12;404,55;404,55;404,55
20231123;13;404,55;404,55;404,55
20231123;14;405,74;405,74;405,74
20231123;15;405,74;405,74;405,74
20231123;16;404,59;404,59;404,59
20231123;17;428,57;428,57;428,57
20231123;18;405,75;405,75;405,75
20231123;19;405,21;405,21;405,21
20231123;20;405,74;405,74;405,74
20231123;21;405,75;405,75;405,75
20231123;22;394,79;394,79;394,79
20231123;23;327,14;327,14;327,14
20231123;24;269,11;269,11;269,11
20231124;1;335,88;335,88;335,88
20231124;2;300,00;300,00;300,00
20231124;3;256,00;256,00;256,00
20231124;4;256,00;256,00;256,00
20231124;5;256,00;256,00;256,00
20231124;6;316,00;316,00;316,00
20231124;7;411,88;411,88;411,88
20231124;8;503,97;503,97;503,97
20231124;9;431,16;431,16;431,16
20231124;10;502,72;502,72;502,72
20231124;11;431,16;431,16;431,16
20231124;12;431,16;431,16;431,16
20231124;13;431,16;431,16;431,16
20231124;14;503,30;503,30;503,30
20231124;15;503,90;503,90;503,90
20231124;16;584,45;584,45;584,45
20231124;17;647,62;647,62;647,62
20231124;18;585,45;585,45;585,45
20231124;19;505,09;505,09;505,09
20231124;20;496,29;496,29;496,29
20231124;21;498,58;498,58;498,58
20231124;22;497,96;497,96;497,96
20231124;23;431,16;431,16;431,16
20231124;24;406,98;406,98;406,98
20231125;1;340,07;340,07;340,07
20231125;2;310,35;310,35;310,35
20231125;3;266,83;266,83;266,83
20231125;4;310,35;310,35;310,35
20231125;5;204,86;204,86;204,86
20231125;6;339,63;339,63;339,63
20231125;7;338,85;338,85;338,85
20231125;8;338,85;338,85;338,85
20231125;9;429,54;429,54;429,54
20231125;10;429,54;429,54;429,54
20231125;11;429,54;429,54;429,54
20231125;12;492,75;492,75;492,75
20231125;13;497,90;497,90;497,90
20231125;14;492,75;492,75;492,75
20231125;15;364,69;364,69;364,69
20231125;16;364,69;364,69;364,69
20231125;17;429,54;429,54;429,54
20231125;18;429,54;429,54;429,54
20231125;19;429,54;429,54;429,54
20231125;20;429,54;429,54;429,54
20231125;21;429,54;429,54;429,54
20231125;22;429,54;429,54;429,54
20231125;23;345,37;345,37;345,37
20231125;24;338,85;338,85;338,85
20231126;1;452,53;452,53;452,53
20231126;2;346,24;346,24;346,24
20231126;3;346,20;346,20;346,20
20231126;4;346,24;346,24;346,24
20231126;5;346,24;346,24;346,24
20231126;6;346,19;346,19;346,19
20231126;7;306,24;306,24;306,24
20231126;8;338,95;338,95;338,95
20231126;9;395,78;395,78;395,78
20231126;10;514,18;514,18;514,18
20231126;11;599,57;599,57;599,57
20231126;12;528,48;528,48;528,48
20231126;13;530,64;530,64;530,64
20231126;14;491,03;491,03;491,03
20231126;15;584,37;584,37;584,37
20231126;16;599,49;599,49;599,49
20231126;17;576,88;576,88;576,88
20231126;18;576,88;576,88;576,88
20231126;19;596,50;596,50;596,50
20231126;20;576,88;576,88;576,88
20231126;21;485,87;485,87;485,87
20231126;22;452,53;452,53;452,53
20231126;23;452,53;452,53;452,53
20231126;24;485,87;485,87;485,87
20231127;1;497,25;497,25;497,25
20231127;2;493,11;493,11;493,11
20231127;3;490,79;490,79;490,79
20231127;4;420,37;420,37;420,37
20231127;5;427,71;427,71;427,71
20231127;6;427,71;427,71;427,71
20231127;7;617,91;617,91;617,91
20231127;8;677,22;677,22;677,22
20231127;9;700,02;700,02;700,02
20231127;10;708,20;708,20;708,20
20231127;11;698,92;698,92;698,92
20231127;12;686,78;686,78;686,78
20231127;13;643,87;643,87;643,87
20231127;14;577,59;577,59;577,59
20231127;15;655,26;655,26;655,26
20231127;16;700,00;700,00;700,00
20231127;17;700,10;700,10;700,10
20231127;18;710,00;710,00;710,00
20231127;19;699,90;699,90;699,90
20231127;20;688,93;688,93;688,93
20231127;21;677,98;677,98;677,98
20231127;22;661,40;661,40;661,40
20231127;23;516,68;516,68;516,68
20231127;24;494,85;494,85;494,85
20231128;1;349,12;349,12;349,12
20231128;2;407,60;407,60;407,60
20231128;3;421,15;421,15;421,15
20231128;4;448,11;448,11;448,11
20231128;5;471,72;471,72;471,72
20231128;6;434,81;434,81;434,81
20231128;7;623,32;623,32;623,32
20231128;8;700,02;700,02;700,02
20231128;9;719,55;719,55;719,55
20231128;10;731,08;731,08;731,08
20231128;11;700,77;700,77;700,77
20231128;12;731,64;731,64;731,64
20231128;13;731,04;731,04;731,04
20231128;14;731,66;731,66;731,66
20231128;15;732,24;732,24;732,24
20231128;16;733,42;733,42;733,42
20231128;17;797,62;797,62;797,62
20231128;18;798,84;798,84;798,84
20231128;19;733,42;733,42;733,42
20231128;20;731,69;731,69;731,69
20231128;21;656,05;656,05;656,05
20231128;22;679,71;679,71;679,71
20231128;23;664,72;664,72;664,72
20231128;24;617,92;617,92;617,92
20231129;1;545,94;545,94;545,94
20231129;2;537,36;537,36;537,36
20231129;3;526,78;526,78;526,78
20231129;4;526,78;526,78;526,78
20231129;5;526,78;526,78;526,78
20231129;6;517,91;517,91;517,91
20231129;7;645,45;645,45;645,45
20231129;8;700,77;700,77;700,77
20231129;9;730,05;730,05;730,05
20231129;10;700,77;700,77;700,77
20231129;11;729,05;729,05;729,05
20231129;12;721,25;721,25;721,25
20231129;13;700,77;700,77;700,77
20231129;14;694,73;694,73;694,73
20231129;15;695,84;695,84;695,84
20231129;16;663,02;663,02;663,02
20231129;17;700,77;700,77;700,77
20231129;18;678,27;678,27;678,27
20231129;19;669,27;669,27;669,27
20231129;20;663,03;663,03;663,03
20231129;21;680,62;680,62;680,62
20231129;22;633,86;633,86;633,86
20231129;23;623,37;623,37;623,37
20231129;24;453,91;453,91;453,91
20231130;1;504,16;504,16;504,16
20231130;2;452,97;452,97;452,97
20231130;3;415,44;415,44;415,44
20231130;4;415,44;415,44;415,44
20231130;5;452,97;452,97;452,97
20231130;6;508,91;508,91;508,91
20231130;7;452,97;452,97;452,97
20231130;8;628,04;628,04;628,04
20231130;9;696,00;696,00;696,00
20231130;10;765,66;765,66;765,66
20231130;11;765,66;765,66;765,66
20231130;12;728,00;728,00;728,00
20231130;13;729,00;729,00;729,00
20231130;14;765,67;765,67;765,67
20231130;15;811,97;811,97;811,97
20231130;16;728,00;728,00;728,00
20231130;17;710,06;710,06;710,06
20231130;18;695,24;695,24;695,24
20231130;19;681,14;681,14;681,14
20231130;20;644,00;644,00;644,00
20231130;21;648,00;648,00;648,00
20231130;22;590,27;590,27;590,27
20231130;23;491,33;491,33;491,33
20231130;24;452,97;452,97;452,97
