date,fixing_i_price,fixing_i_volume,fixing_ii_price,fixing_ii_volume
25.03.2017 16:00,133.85,1761.20,128.44,1098.90
25.03.2017 17:00,150.10,2005.50,142.78,1088.20
25.03.2017 18:00,158.61,2356.20,153.10,1111.00
25.03.2017 19:00,150.04,2155.90,150.87,1131.00
25.03.2017 20:00,130.68,1789.60,126.90,1064.20
25.03.2017 21:00,130.58,1957.60,125.53,1128.60
25.03.2017 22:00,119.52,1571.10,121.30,723.80
25.03.2017 23:00,110.85,1773.10,122.35,355.20
26.03.2017 00:00,105.42,1660.10,118.94,409.60
26.03.2017 01:00,104.18,1671.10,114.81,516.80
26.03.2017 03:00,106.29,1683.40,113.32,377.00
26.03.2017 04:00,106.73,1729.60,104.94,197.30
26.03.2017 05:00,109.66,1740.70,111.24,209.20
26.03.2017 06:00,124.32,1739.00,134.73,264.20
26.03.2017 07:00,130.63,1580.50,130.93,448.20
26.03.2017 08:00,130.72,1523.50,127.53,865.10
26.03.2017 09:00,146.04,1927.10,133.81,1098.10
26.03.2017 10:00,146.26,2059.80,141.33,1098.10
26.03.2017 11:00,146.18,1995.80,143.09,1098.10
26.03.2017 12:00,146.18,2040.90,136.64,1099.10
26.03.2017 13:00,141.35,1834.80,128.91,1098.10
26.03.2017 14:00,134.10,1913.20,127.71,1098.10
26.03.2017 15:00,130.68,1929.40,127.36,1097.10
26.03.2017 16:00,130.64,1841.40,124.23,1096.10
26.03.2017 17:00,137.25,1642.60,128.52,1095.10
26.03.2017 18:00,159.40,1941.80,152.67,1097.90
26.03.2017 19:00,161.40,2257.70,156.07,1112.70
26.03.2017 20:00,143.03,2049.50,146.31,1272.70
26.03.2017 21:00,130.62,2192.60,128.52,1088.00
26.03.2017 22:00,121.64,1992.10,111.59,805.60
26.03.2017 23:00,113.00,2059.50,108.43,271.10
27.03.2017 00:00,108.34,1936.10,102.42,262.30
27.03.2017 01:00,106.16,2066.50,102.59,284.10
27.03.2017 02:00,106.39,1990.80,107.11,436.70
27.03.2017 03:00,108.67,2324.20,113.70,537.10
27.03.2017 04:00,127.46,1999.70,135.23,302.00
27.03.2017 05:00,134.48,1661.20,142.19,572.80
27.03.2017 06:00,165.50,1212.40,164.49,855.60
27.03.2017 07:00,180.23,1135.60,206.04,881.00
27.03.2017 08:00,186.03,1281.10,207.37,950.70
27.03.2017 09:00,177.47,1263.50,205.18,942.50
27.03.2017 10:00,181.61,1337.20,204.02,975.00
27.03.2017 11:00,179.64,1345.00,199.34,1008.40
27.03.2017 12:00,177.78,1315.10,195.08,1063.50
27.03.2017 13:00,165.31,1287.20,170.20,1120.10
27.03.2017 14:00,158.79,1116.20,156.07,1120.50
27.03.2017 15:00,154.27,1326.90,145.11,1208.80
27.03.2017 16:00,155.79,1346.80,145.71,1220.20
27.03.2017 17:00,158.16,1049.40,151.47,1305.10
27.03.2017 18:00,172.20,1086.20,164.15,1255.20
27.03.2017 19:00,170.27,1304.20,167.02,1216.40
27.03.2017 20:00,147.29,1522.40,139.78,1357.20
27.03.2017 21:00,134.14,1680.50,128.09,1223.90
27.03.2017 22:00,122.32,1474.20,122.46,756.10
27.03.2017 23:00,110.37,1726.30,102.92,127.60
28.03.2017 00:00,106.50,1710.70,103.38,121.10
28.03.2017 01:00,106.52,1633.00,104.96,278.40
28.03.2017 02:00,111.05,1580.00,108.88,396.80
28.03.2017 03:00,117.68,1717.00,118.03,304.80
28.03.2017 04:00,131.94,1656.70,132.69,234.80
28.03.2017 05:00,148.40,2096.70,142.16,513.30
28.03.2017 06:00,164.97,1060.80,174.76,468.50
28.03.2017 07:00,189.77,1295.10,207.95,342.30
28.03.2017 08:00,188.09,1426.20,179.68,844.50
28.03.2017 09:00,185.38,1407.30,175.06,1109.40
28.03.2017 10:00,188.48,1478.30,171.68,1109.40
28.03.2017 11:00,185.53,1411.50,170.99,1109.40
28.03.2017 12:00,184.93,1311.90,169.75,1108.20
28.03.2017 13:00,173.09,1170.40,165.69,1122.40
28.03.2017 14:00,169.36,1202.30,166.97,1090.40
28.03.2017 15:00,164.78,1163.60,159.40,1099.60
28.03.2017 16:00,164.82,1095.40,160.60,1115.70
28.03.2017 17:00,168.95,1107.20,166.24,1114.80
28.03.2017 18:00,189.97,1347.60,174.41,1090.40
28.03.2017 19:00,208.44,1480.40,193.88,1099.60
28.03.2017 20:00,166.92,1395.90,167.74,1099.00
28.03.2017 21:00,148.31,2471.20,130.31,1115.10
28.03.2017 22:00,133.00,1755.00,123.63,669.70
28.03.2017 23:00,127.11,1590.40,134.49,230.80
29.03.2017 00:00,106.60,1510.80,116.21,562.30
29.03.2017 01:00,106.01,1525.20,115.15,643.70
29.03.2017 02:00,104.36,1663.00,114.17,789.90
29.03.2017 03:00,105.45,1614.90,115.49,631.00
29.03.2017 04:00,112.43,1509.30,123.98,450.70
29.03.2017 05:00,140.00,1664.90,145.73,271.10
29.03.2017 06:00,160.24,1401.50,168.76,617.20
29.03.2017 07:00,172.08,1342.60,173.88,770.60
29.03.2017 08:00,168.58,1430.00,174.95,907.80
29.03.2017 09:00,153.51,1583.50,165.86,931.90
29.03.2017 10:00,144.58,1837.60,161.38,857.60
29.03.2017 11:00,134.50,2014.10,161.94,725.80
29.03.2017 12:00,130.82,2121.60,161.85,564.40
29.03.2017 13:00,130.11,1952.60,152.94,827.10
29.03.2017 14:00,126.65,2113.10,142.53,915.70
29.03.2017 15:00,121.31,2135.90,138.73,787.60
29.03.2017 16:00,129.73,2136.60,140.82,810.20
29.03.2017 17:00,135.00,2564.90,147.77,640.90
29.03.2017 18:00,151.75,2405.10,168.51,600.30
29.03.2017 19:00,164.00,1938.10,173.33,707.10
29.03.2017 20:00,144.51,2151.70,160.49,954.30
29.03.2017 21:00,134.41,1987.90,146.41,557.90
29.03.2017 22:00,127.04,1634.10,127.94,853.00
29.03.2017 23:00,126.50,1567.70,121.43,296.00
30.03.2017 00:00,115.95,1675.90,118.55,377.10
30.03.2017 01:00,114.99,1829.00,115.51,330.60
30.03.2017 02:00,116.82,1750.10,115.29,282.80
30.03.2017 03:00,127.67,1614.90,130.82,277.60
30.03.2017 04:00,132.41,1388.10,134.00,271.20
30.03.2017 05:00,152.35,2089.60,151.80,312.60
30.03.2017 06:00,186.47,1262.30,183.05,671.00
30.03.2017 07:00,200.82,1505.10,200.39,938.40
30.03.2017 08:00,201.69,1702.30,191.68,1165.50
30.03.2017 09:00,204.72,1818.90,185.30,1248.40
30.03.2017 10:00,199.76,1953.90,185.09,1288.70
30.03.2017 11:00,193.40,1974.10,177.10,1272.00
30.03.2017 12:00,195.46,1873.90,179.31,1274.70
30.03.2017 13:00,179.34,1645.70,172.17,1245.90
30.03.2017 14:00,176.60,1376.10,171.91,1221.90
30.03.2017 15:00,169.50,1343.30,162.77,1225.00
30.03.2017 16:00,166.00,1307.80,150.44,1115.00
30.03.2017 17:00,168.19,1265.10,149.08,1065.40
30.03.2017 18:00,179.95,1742.50,171.91,1134.90
30.03.2017 19:00,189.85,1863.70,172.46,1129.20
30.03.2017 20:00,160.15,1360.20,138.16,1172.10
30.03.2017 21:00,140.61,2261.10,122.26,829.20
30.03.2017 22:00,127.73,1760.10,119.07,713.90
30.03.2017 23:00,109.96,1330.10,102.41,449.60
31.03.2017 00:00,101.28,1357.00,101.99,587.20
31.03.2017 01:00,95.10,1449.50,95.82,679.20
31.03.2017 02:00,96.15,1403.40,96.75,663.10
31.03.2017 03:00,102.52,1371.10,103.29,698.40
31.03.2017 04:00,113.87,1433.90,118.37,488.80
31.03.2017 05:00,137.52,1627.00,136.40,303.90
31.03.2017 06:00,151.89,1296.90,157.16,561.80
31.03.2017 07:00,174.00,1180.40,165.43,851.60
31.03.2017 08:00,169.30,920.70,161.11,1071.70
31.03.2017 09:00,165.65,1256.10,154.11,1136.20
31.03.2017 10:00,164.29,1238.00,153.47,1136.20
31.03.2017 11:00,163.53,1117.70,160.94,1239.30
31.03.2017 12:00,164.69,1198.50,160.60,1276.70
31.03.2017 13:00,159.99,1084.30,149.10,1206.20
31.03.2017 14:00,149.99,966.50,144.18,1171.40
31.03.2017 15:00,140.13,984.00,135.27,1112.10
31.03.2017 16:00,140.07,978.60,129.11,1031.90
31.03.2017 17:00,148.56,902.40,143.58,844.90
31.03.2017 18:00,173.58,1214.60,168.19,1127.40
31.03.2017 19:00,177.21,1454.80,173.24,1211.30
31.03.2017 20:00,142.72,1319.40,143.41,1100.30
31.03.2017 21:00,141.38,1778.40,131.66,1172.50
31.03.2017 22:00,129.10,1612.50,120.25,1167.30
31.03.2017 23:00,131.05,1024.30,128.26,127.30
01.04.2017 00:00,128.28,1147.60,128.22,148.70
01.04.2017 01:00,127.90,1228.80,127.88,166.30
01.04.2017 02:00,126.86,1309.60,127.31,159.10
01.04.2017 03:00,126.83,1308.20,127.93,146.60
01.04.2017 04:00,127.14,1244.90,127.34,146.40
01.04.2017 05:00,129.39,828.90,127.89,147.20
01.04.2017 06:00,136.99,1151.20,146.84,585.50
01.04.2017 07:00,149.09,1876.80,158.61,934.40
01.04.2017 08:00,169.66,2170.80,150.94,1090.70
01.04.2017 09:00,179.51,2333.20,158.78,1180.80
01.04.2017 10:00,192.70,2336.90,162.59,1193.30
01.04.2017 11:00,170.56,2258.90,158.78,1181.40
01.04.2017 12:00,166.77,2174.90,158.65,1149.90
01.04.2017 13:00,149.21,1953.90,140.23,1093.80
01.04.2017 14:00,145.43,1897.60,140.19,1091.20
01.04.2017 15:00,145.13,1808.50,135.11,1089.90
01.04.2017 16:00,145.03,1730.60,131.93,1090.20
01.04.2017 17:00,147.01,1924.60,147.51,1192.80
01.04.2017 18:00,166.77,1951.60,152.13,1105.30
01.04.2017 19:00,169.32,2239.30,158.69,1218.30
01.04.2017 20:00,147.41,2099.30,147.72,1167.50
01.04.2017 21:00,132.97,1569.30,122.40,1174.60
01.04.2017 22:00,129.27,1422.60,116.69,1113.00
01.04.2017 23:00,128.35,1419.10,128.35,181.00
02.04.2017 00:00,111.93,1481.50,113.26,207.30
02.04.2017 01:00,110.27,1360.30,110.23,278.50
02.04.2017 02:00,109.78,1301.50,109.85,284.50
02.04.2017 03:00,108.90,1272.00,111.79,244.40
02.04.2017 04:00,107.32,1292.50,111.49,276.50
02.04.2017 05:00,109.57,1199.50,112.46,269.20
02.04.2017 06:00,118.82,1375.80,130.11,219.10
02.04.2017 07:00,129.71,1265.30,131.12,579.60
02.04.2017 08:00,132.38,1220.90,128.44,914.70
02.04.2017 09:00,143.05,1346.40,128.87,1116.10
02.04.2017 10:00,143.38,1339.30,128.69,1115.10
02.04.2017 11:00,132.01,1312.50,128.27,942.40
02.04.2017 12:00,130.00,1334.10,128.23,947.00
02.04.2017 13:00,129.68,1402.60,116.21,932.40
02.04.2017 14:00,124.36,1547.90,110.85,804.80
02.04.2017 15:00,118.92,1495.60,110.21,765.50
02.04.2017 16:00,125.79,1673.30,115.74,887.80
02.04.2017 17:00,129.75,1203.40,124.48,949.70
02.04.2017 18:00,140.70,1408.30,128.65,916.10
02.04.2017 19:00,150.06,1912.80,132.40,1123.10
02.04.2017 20:00,143.67,1697.70,134.70,1110.10
02.04.2017 21:00,132.86,1446.40,127.37,1186.10
02.04.2017 22:00,119.23,1836.70,117.41,726.30
02.04.2017 23:00,128.78,1893.00,128.96,242.60
03.04.2017 00:00,124.92,1966.40,119.71,223.50
03.04.2017 01:00,123.94,1993.20,121.53,254.00
03.04.2017 02:00,124.01,2035.60,128.38,280.80
03.04.2017 03:00,127.78,1972.70,129.10,230.10
03.04.2017 04:00,133.70,1655.70,132.11,205.10
03.04.2017 05:00,167.18,2220.00,153.19,521.20
03.04.2017 06:00,177.91,1120.50,183.69,718.40
03.04.2017 07:00,207.14,1406.80,215.51,898.50
03.04.2017 08:00,213.76,1612.30,208.53,1103.10
03.04.2017 09:00,206.08,1342.80,201.37,1044.10
03.04.2017 10:00,204.20,1487.90,195.49,1124.50
03.04.2017 11:00,202.94,1326.60,196.90,1116.70
03.04.2017 12:00,199.14,1319.10,186.08,1119.00
03.04.2017 13:00,175.25,1163.20,169.42,1110.90
03.04.2017 14:00,169.12,1262.60,170.31,1135.80
03.04.2017 15:00,167.64,1183.10,163.46,1116.60
03.04.2017 16:00,166.92,1197.40,162.09,1107.70
03.04.2017 17:00,167.93,1065.30,164.01,1103.30
03.04.2017 18:00,185.56,1457.40,176.75,1100.40
03.04.2017 19:00,209.03,1505.20,212.06,1159.20
03.04.2017 20:00,171.05,1431.20,176.79,1128.20
03.04.2017 21:00,149.05,2737.40,135.21,1172.10
03.04.2017 22:00,145.70,2130.00,132.19,1172.10
03.04.2017 23:00,139.08,1556.30,139.71,300.10
04.04.2017 00:00,133.50,1293.40,135.08,300.10
04.04.2017 01:00,129.40,1394.40,135.01,300.90
04.04.2017 02:00,129.34,1337.60,135.01,300.90
04.04.2017 03:00,133.01,1133.70,135.07,310.70
04.04.2017 04:00,139.10,1392.40,139.86,368.10
04.04.2017 05:00,149.16,2117.90,148.79,717.40
04.04.2017 06:00,185.97,1143.10,176.29,867.90
04.04.2017 07:00,211.24,1487.80,211.02,857.10
04.04.2017 08:00,210.14,1494.90,211.06,962.00
04.04.2017 09:00,204.13,1437.10,192.85,1118.90
04.04.2017 10:00,208.96,1438.70,211.53,1210.70
04.04.2017 11:00,200.05,1509.60,210.51,1129.90
04.04.2017 12:00,196.14,1422.10,193.32,1154.90
04.04.2017 13:00,175.24,1477.10,174.38,1121.80
04.04.2017 14:00,169.30,1148.90,168.36,1119.70
04.04.2017 15:00,167.32,1583.70,168.99,1119.70
04.04.2017 16:00,166.08,1368.60,166.19,1119.60
04.04.2017 17:00,167.41,929.20,168.57,1114.00
04.04.2017 18:00,190.89,1393.50,190.64,1113.90
04.04.2017 19:00,198.92,1581.80,193.44,1115.20
04.04.2017 20:00,170.79,1127.90,169.76,1114.70
04.04.2017 21:00,147.92,2419.00,147.47,1189.70
04.04.2017 22:00,139.32,1656.50,138.94,1190.50
04.04.2017 23:00,135.01,1620.90,144.00,442.50
05.04.2017 00:00,131.16,1403.30,134.00,424.20
05.04.2017 01:00,129.13,1437.30,133.75,411.70
05.04.2017 02:00,129.99,1354.90,133.68,412.50
05.04.2017 03:00,132.74,1417.90,134.05,434.30
05.04.2017 04:00,140.62,1547.20,145.75,499.60
05.04.2017 05:00,151.24,2003.20,149.31,717.40
05.04.2017 06:00,188.62,1343.60,184.25,855.70
05.04.2017 07:00,201.39,1354.60,200.48,1022.10
05.04.2017 08:00,201.81,1454.70,209.19,1163.10
05.04.2017 09:00,190.59,1425.70,204.20,1149.50
05.04.2017 10:00,179.60,1431.40,190.66,1163.70
05.04.2017 11:00,169.98,1394.80,169.81,1178.50
05.04.2017 12:00,166.20,1305.90,164.86,1232.80
05.04.2017 13:00,162.01,1360.30,168.06,1251.30
05.04.2017 14:00,156.71,1527.30,164.39,1377.90
05.04.2017 15:00,149.57,1550.00,155.04,1400.30
05.04.2017 16:00,146.99,1504.40,145.21,1389.00
05.04.2017 17:00,146.48,1581.60,145.73,1372.10
05.04.2017 18:00,159.95,1446.60,158.67,1267.00
05.04.2017 19:00,163.41,1868.80,162.21,1337.30
05.04.2017 20:00,138.99,1607.40,134.15,1349.20
05.04.2017 21:00,125.78,1537.50,110.75,933.80
05.04.2017 22:00,100.13,1471.00,96.91,591.60
05.04.2017 23:00,104.23,1317.10,99.41,268.50
06.04.2017 00:00,97.22,1313.20,95.07,294.00
06.04.2017 01:00,95.03,1484.20,93.22,322.20
06.04.2017 02:00,95.95,1453.80,94.07,307.70
06.04.2017 03:00,97.22,1541.10,100.62,399.10
06.04.2017 04:00,109.85,1622.30,113.25,471.70
06.04.2017 05:00,135.95,1372.90,136.02,435.90
06.04.2017 06:00,160.42,1564.40,163.07,687.40
06.04.2017 07:00,168.25,1525.00,169.68,632.50
06.04.2017 08:00,160.09,1570.50,159.07,823.60
06.04.2017 09:00,156.35,1878.10,160.13,972.50
06.04.2017 10:00,157.61,1818.10,164.22,996.20
06.04.2017 11:00,157.98,1657.20,165.71,1058.70
06.04.2017 12:00,155.83,1725.60,161.71,1136.70
06.04.2017 13:00,149.42,1871.70,157.66,1238.30
06.04.2017 14:00,144.24,1340.20,144.63,1248.60
06.04.2017 15:00,134.60,1310.90,134.79,1173.40
06.04.2017 16:00,142.66,1197.10,141.43,1235.60
06.04.2017 17:00,152.58,1242.60,151.40,1214.70
06.04.2017 18:00,170.14,1195.00,169.38,1115.90
06.04.2017 19:00,177.69,1391.70,169.34,1112.20
06.04.2017 20:00,160.48,1385.80,165.37,1222.90
06.04.2017 21:00,140.04,1977.30,138.32,1196.30
06.04.2017 22:00,126.44,1597.40,114.85,1069.40
06.04.2017 23:00,124.99,1069.60,127.57,284.10
07.04.2017 00:00,105.66,1160.40,114.83,222.80
07.04.2017 01:00,100.31,1115.90,103.36,222.70
07.04.2017 02:00,100.30,1056.90,101.91,240.00
07.04.2017 03:00,105.05,1019.00,107.97,352.30
07.04.2017 04:00,121.26,950.60,124.98,239.30
07.04.2017 05:00,145.00,1396.50,145.36,478.70
07.04.2017 06:00,161.19,1349.40,162.08,798.50
07.04.2017 07:00,176.58,1222.10,176.84,902.40
07.04.2017 08:00,176.86,1184.30,174.16,1035.30
07.04.2017 09:00,176.74,1224.10,174.97,1188.50
07.04.2017 10:00,176.86,1154.60,178.67,1217.20
07.04.2017 11:00,177.00,1141.70,179.48,1169.20
07.04.2017 12:00,176.90,1163.30,178.37,1177.50
07.04.2017 13:00,169.53,1119.20,168.29,1249.90
07.04.2017 14:00,161.61,1352.10,162.03,1264.10
07.04.2017 15:00,158.40,1370.00,157.57,1309.80
07.04.2017 16:00,158.39,1221.30,156.89,1341.40
07.04.2017 17:00,157.32,1088.10,156.08,1334.50
07.04.2017 18:00,176.94,1288.10,171.48,1169.90
07.04.2017 19:00,185.22,1428.50,184.62,1166.40
07.04.2017 20:00,160.10,1174.10,159.40,1193.10
07.04.2017 21:00,145.90,1813.30,146.21,1265.30
07.04.2017 22:00,135.07,1646.70,129.36,1170.50
07.04.2017 23:00,135.01,1377.30,141.42,322.20
08.04.2017 00:00,133.24,1177.30,134.45,303.50
08.04.2017 01:00,129.64,1189.60,134.32,281.00
08.04.2017 02:00,129.62,1247.60,133.56,287.90
08.04.2017 03:00,129.65,1215.50,133.58,290.40
08.04.2017 04:00,133.38,1417.60,134.94,379.20
08.04.2017 05:00,137.53,1441.90,142.48,339.70
08.04.2017 06:00,149.38,1520.20,156.92,808.50
08.04.2017 07:00,169.37,1778.60,174.35,1325.70
08.04.2017 08:00,186.00,2219.40,201.40,1365.70
08.04.2017 09:00,205.15,2224.50,225.14,1341.50
08.04.2017 10:00,195.02,2278.40,210.18,1325.50
08.04.2017 11:00,184.01,2075.90,203.73,1326.40
08.04.2017 12:00,170.01,2070.80,164.77,1376.70
08.04.2017 13:00,152.62,1751.90,152.81,1164.60
08.04.2017 14:00,149.43,1604.10,149.25,1166.70
08.04.2017 15:00,141.99,1468.90,132.80,1110.70
08.04.2017 16:00,145.61,1451.10,135.34,1110.70
08.04.2017 17:00,149.99,1438.80,153.02,1222.60
08.04.2017 18:00,168.64,2004.30,154.29,1275.40
08.04.2017 19:00,171.17,2223.80,156.96,1418.20
08.04.2017 20:00,160.02,2116.30,154.80,1349.50
08.04.2017 21:00,145.63,2045.90,132.33,1185.50
08.04.2017 22:00,133.60,1836.80,119.82,1214.50
08.04.2017 23:00,130.67,1728.10,130.30,238.00
09.04.2017 00:00,125.77,2032.00,125.58,250.70
09.04.2017 01:00,117.31,2122.40,115.70,303.30
09.04.2017 02:00,114.88,2071.80,108.40,318.70
09.04.2017 03:00,117.06,2050.50,108.48,277.90
09.04.2017 04:00,118.09,2228.10,117.35,314.70
09.04.2017 05:00,115.53,1908.50,111.15,249.80
09.04.2017 06:00,123.59,2065.90,135.87,429.90
09.04.2017 07:00,130.74,1452.00,135.69,600.20
09.04.2017 08:00,134.94,1594.90,128.84,888.10
09.04.2017 09:00,139.96,1724.20,128.76,1123.10
09.04.2017 10:00,140.01,1704.40,130.12,1123.10
09.04.2017 11:00,140.01,1709.50,130.08,1123.10
09.04.2017 12:00,139.99,1759.00,128.76,1125.10
09.04.2017 13:00,130.78,1479.20,125.39,1143.60
09.04.2017 14:00,130.63,1651.20,128.54,1147.40
09.04.2017 15:00,130.60,1759.60,128.16,1145.90
09.04.2017 16:00,130.66,1789.00,128.59,1148.00
09.04.2017 17:00,134.33,1628.10,128.59,1135.20
09.04.2017 18:00,149.35,2216.90,148.12,1167.50
09.04.2017 19:00,157.46,2332.60,153.69,1317.10
09.04.2017 20:00,148.46,2147.50,143.27,1120.10
09.04.2017 21:00,136.99,1803.80,128.67,1196.10
09.04.2017 22:00,122.94,1885.60,107.99,1198.00
09.04.2017 23:00,107.39,1935.30,112.06,197.80
10.04.2017 00:00,105.12,1842.30,105.34,246.90
10.04.2017 01:00,104.79,1752.60,105.34,249.40
10.04.2017 02:00,104.77,1742.00,105.35,253.10
10.04.2017 03:00,104.83,1689.00,104.73,239.70
10.04.2017 04:00,112.73,1717.30,111.63,323.50
10.04.2017 05:00,143.64,1446.20,129.78,515.00
10.04.2017 06:00,169.94,1210.80,170.16,614.90
10.04.2017 07:00,173.27,1160.20,173.43,783.70
10.04.2017 08:00,174.89,1319.70,177.31,782.00
10.04.2017 09:00,170.60,1392.80,170.97,909.00
10.04.2017 10:00,170.36,1399.90,170.50,908.90
10.04.2017 11:00,169.80,1380.40,174.97,824.10
10.04.2017 12:00,158.51,1540.00,170.46,745.10
10.04.2017 13:00,144.98,1616.30,144.46,786.00
10.04.2017 14:00,137.86,1795.70,137.39,824.50
10.04.2017 15:00,132.22,1700.20,136.20,796.80
10.04.2017 16:00,133.29,1625.30,135.78,758.00
10.04.2017 17:00,137.50,1476.70,137.10,1021.20
10.04.2017 18:00,153.33,1597.00,160.07,925.00
10.04.2017 19:00,165.92,1663.50,169.05,909.10
10.04.2017 20:00,140.01,1675.10,138.80,999.40
10.04.2017 21:00,130.01,1609.80,128.03,861.60
10.04.2017 22:00,107.76,1698.10,95.06,863.20
10.04.2017 23:00,106.36,1781.80,98.26,322.60
11.04.2017 00:00,101.51,1600.20,97.04,336.90
11.04.2017 01:00,96.01,1710.80,84.50,205.80
11.04.2017 02:00,93.01,1702.60,78.00,210.20
11.04.2017 03:00,95.30,1786.10,83.25,251.50
11.04.2017 04:00,106.51,2011.80,101.69,280.50
11.04.2017 05:00,130.90,1905.90,114.94,532.30
11.04.2017 06:00,155.92,2000.70,131.28,761.30
11.04.2017 07:00,166.01,2059.20,142.90,753.60
11.04.2017 08:00,160.18,1999.60,142.73,700.20
11.04.2017 09:00,148.18,2076.80,140.57,767.70
11.04.2017 10:00,143.87,2043.30,135.86,768.20
11.04.2017 11:00,143.44,2016.40,133.87,758.00
11.04.2017 12:00,148.02,1973.00,142.23,757.90
11.04.2017 13:00,140.00,2196.60,130.22,722.60
11.04.2017 14:00,133.12,2309.80,121.35,735.30
11.04.2017 15:00,133.08,2145.10,121.18,778.00
11.04.2017 16:00,140.59,1821.30,129.67,888.20
11.04.2017 17:00,159.81,1601.50,145.92,953.40
11.04.2017 18:00,170.01,1877.30,163.65,954.00
11.04.2017 19:00,182.24,1576.30,177.53,858.10
11.04.2017 20:00,161.68,1679.80,170.19,988.80
11.04.2017 21:00,136.72,2362.50,137.39,839.90
11.04.2017 22:00,121.01,1971.40,125.38,841.20
11.04.2017 23:00,112.01,1911.40,110.61,245.60
12.04.2017 00:00,104.90,1789.20,103.83,223.50
12.04.2017 01:00,103.72,1584.90,102.38,177.00
12.04.2017 02:00,103.60,1455.80,103.61,177.20
12.04.2017 03:00,103.50,1542.80,105.05,466.80
12.04.2017 04:00,108.07,1878.80,110.00,464.20
12.04.2017 05:00,133.90,1509.90,135.02,429.70
12.04.2017 06:00,139.61,1915.30,154.25,884.10
12.04.2017 07:00,140.05,1873.20,154.85,934.20
12.04.2017 08:00,145.24,2071.70,157.40,1042.00
12.04.2017 09:00,129.82,1887.20,135.92,1037.20
12.04.2017 10:00,130.44,2088.40,135.06,1009.40
12.04.2017 11:00,129.77,2043.50,132.13,1022.60
12.04.2017 12:00,129.78,2017.10,131.07,987.80
12.04.2017 13:00,127.90,2254.50,125.49,1057.30
12.04.2017 14:00,125.08,2428.80,122.56,988.50
12.04.2017 15:00,123.37,2470.00,124.34,913.80
12.04.2017 16:00,124.23,2371.40,121.83,901.50
12.04.2017 17:00,129.68,2140.30,127.71,972.30
12.04.2017 18:00,138.82,2077.30,140.42,971.40
12.04.2017 19:00,148.10,2218.40,146.21,1055.10
12.04.2017 20:00,134.04,2176.90,131.07,1124.70
12.04.2017 21:00,121.84,1958.60,116.30,1000.60
12.04.2017 22:00,103.91,1984.00,103.16,483.30
12.04.2017 23:00,95.40,1785.00,102.24,517.30
13.04.2017 00:00,89.99,1830.90,99.56,662.00
13.04.2017 01:00,87.35,1890.70,97.15,719.30
13.04.2017 02:00,87.87,1881.60,97.78,717.00
13.04.2017 03:00,91.94,2007.90,101.86,732.70
13.04.2017 04:00,103.51,2039.00,104.95,780.10
13.04.2017 05:00,129.01,1625.40,129.54,461.10
13.04.2017 06:00,141.91,1793.70,142.33,803.30
13.04.2017 07:00,150.01,1712.90,150.35,894.20
13.04.2017 08:00,150.33,1686.00,160.58,918.10
13.04.2017 09:00,144.01,1393.70,162.12,947.00
13.04.2017 10:00,142.23,1300.20,152.40,1001.00
13.04.2017 11:00,140.01,1228.80,148.73,948.10
13.04.2017 12:00,140.00,1274.30,141.56,923.00
13.04.2017 13:00,129.22,1504.50,128.39,1033.00
13.04.2017 14:00,129.06,1603.50,133.16,940.00
13.04.2017 15:00,129.08,1593.70,135.00,981.30
13.04.2017 16:00,129.10,1555.50,135.42,940.10
13.04.2017 17:00,136.92,1573.60,150.31,1032.10
13.04.2017 18:00,155.37,1181.90,170.35,1037.40
13.04.2017 19:00,163.03,1638.50,173.46,961.90
13.04.2017 20:00,151.00,1431.70,165.78,909.10
13.04.2017 21:00,138.43,2367.30,141.56,847.90
13.04.2017 22:00,117.01,2221.10,128.47,857.00
13.04.2017 23:00,112.54,1883.90,115.64,450.50
14.04.2017 00:00,106.57,2196.70,113.52,749.80
14.04.2017 01:00,103.73,1791.70,104.75,815.30
14.04.2017 02:00,103.05,1598.90,104.66,806.30
14.04.2017 03:00,103.06,1725.40,104.49,737.80
14.04.2017 04:00,106.89,2137.70,106.06,913.60
14.04.2017 05:00,128.53,1646.60,115.80,641.80
14.04.2017 06:00,132.70,1990.00,130.62,822.30
14.04.2017 07:00,140.00,1685.50,139.14,918.60
14.04.2017 08:00,145.32,1658.20,150.30,969.60
14.04.2017 09:00,140.85,1626.40,148.60,1104.40
14.04.2017 10:00,141.90,1801.40,150.26,1003.50
14.04.2017 11:00,144.24,1765.10,150.39,902.40
14.04.2017 12:00,143.64,1811.60,142.68,892.20
14.04.2017 13:00,136.36,1822.90,121.25,962.40
14.04.2017 14:00,135.01,1773.60,123.77,827.60
14.04.2017 15:00,135.02,1703.40,134.46,808.00
14.04.2017 16:00,140.00,1348.00,147.57,812.20
14.04.2017 17:00,147.27,1109.20,154.64,881.10
14.04.2017 18:00,166.82,1185.00,168.70,804.70
14.04.2017 19:00,174.07,1464.90,174.36,836.50
14.04.2017 20:00,168.20,1185.60,163.72,907.20
14.04.2017 21:00,149.56,2563.80,142.04,841.60
14.04.2017 22:00,132.99,1776.40,125.00,933.30
14.04.2017 23:00,129.94,1792.80,133.75,278.10
15.04.2017 00:00,107.81,1982.50,123.84,372.80
15.04.2017 01:00,106.01,1876.40,121.30,501.00
15.04.2017 02:00,105.27,1775.90,110.08,825.40
15.04.2017 03:00,106.48,1904.10,117.79,641.40
